Dataset,Generator,Feature,Metric,Value,Mean,Std,Experiment,SourceFile
14. Energy Efficiency,CopulaGAN,X3,KS_Complement,0.669271,0.669271,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,X7,KS_Complement,0.622396,0.622396,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,X5,KS_Complement,0.981771,0.981771,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,X7,KS_Complement,0.957031,0.957031,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,X1,KS_Complement,0.933594,0.933594,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,X2,KS_Complement,0.925781,0.925781,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,X3,JS_Divergence,0.437474,0.437474,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,X7,JS_Divergence,0.284414,0.284414,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,X2,JS_Divergence,0.247599,0.247599,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,X4,JS_Divergence,0.104609,0.104609,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,Y1,JS_Divergence,0.086296,0.086296,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,X1,JS_Divergence,0.084338,0.084338,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,X5,JS_Divergence,0.026856,0.026856,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,X8,JS_Divergence,0.00154,0.00154,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,X6,JS_Divergence,0.001324,0.001324,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,X7,JS_Divergence,0.336755,0.336755,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,X3,JS_Divergence,0.328367,0.328367,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,X2,JS_Divergence,0.157459,0.157459,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,Y1,JS_Divergence,0.149579,0.149579,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,X4,JS_Divergence,0.140795,0.140795,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,X1,JS_Divergence,0.064997,0.064997,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,X5,JS_Divergence,0.005878,0.005878,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,X8,JS_Divergence,0.002422,0.002422,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,X6,JS_Divergence,0.001565,0.001565,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,X3,JS_Divergence,0.346387,0.346387,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,X4,JS_Divergence,0.199341,0.199341,,feature_fidelity,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTABGAN,X6,KS_Complement,0.888,0.888,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X8,KS_Complement,0.863,0.863,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X2,KS_Complement,0.770333,0.770333,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X3,KS_Complement,0.763333,0.763333,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X1,KS_Complement,0.752667,0.752667,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X7,KS_Complement,0.6875,0.6875,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,Y1,KS_Complement,0.618073,0.618073,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X4,KS_Complement,0.5,0.5,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X5,KS_Complement,0.5,0.5,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X1,KS_Complement,0.893,0.893,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X2,KS_Complement,0.885333,0.885333,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,Y1,KS_Complement,0.864646,0.864646,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X3,KS_Complement,0.816333,0.816333,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X7,KS_Complement,0.759,0.759,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X5,KS_Complement,0.739,0.739,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X4,KS_Complement,0.683,0.683,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X6,KS_Complement,1e-06,1e-06,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X8,KS_Complement,1e-06,1e-06,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X4,JS_Divergence,0.398413,0.398413,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X2,JS_Divergence,0.199444,0.199444,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X5,JS_Divergence,0.171016,0.171016,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X1,JS_Divergence,0.159883,0.159883,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X3,JS_Divergence,0.131751,0.131751,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X8,JS_Divergence,0.025934,0.025934,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X7,JS_Divergence,0.015785,0.015785,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,X6,JS_Divergence,0.010382,0.010382,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X5,JS_Divergence,0.715426,0.715426,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X4,JS_Divergence,0.612381,0.612381,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X6,JS_Divergence,0.576965,0.576965,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X7,JS_Divergence,0.502599,0.502599,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X3,JS_Divergence,0.497507,0.497507,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X8,JS_Divergence,0.438391,0.438391,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X1,JS_Divergence,0.165979,0.165979,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,X2,JS_Divergence,0.11817,0.11817,,feature_fidelity,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,TabDDPM,X5,KS_Complement,0.887,0.887,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X4,KS_Complement,0.848333,0.848333,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X1,KS_Complement,0.686333,0.686333,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,Y1,KS_Complement,0.670208,0.670208,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X2,KS_Complement,0.662333,0.662333,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X7,KS_Complement,0.6105,0.6105,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X6,KS_Complement,0.546,0.546,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X8,KS_Complement,0.525,0.525,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X3,KS_Complement,0.456333,0.456333,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,Y1,KS_Complement,0.978958,0.978958,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X2,KS_Complement,0.937667,0.937667,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X1,KS_Complement,0.928667,0.928667,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X3,KS_Complement,0.859667,0.859667,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X7,KS_Complement,0.83,0.83,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X4,KS_Complement,0.732,0.732,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X5,KS_Complement,0.724,0.724,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X6,KS_Complement,0.267001,0.267001,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X8,KS_Complement,0.120001,0.120001,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X3,JS_Divergence,0.339188,0.339188,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X6,JS_Divergence,0.221326,0.221326,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X7,JS_Divergence,0.210119,0.210119,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X8,JS_Divergence,0.185613,0.185613,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X2,JS_Divergence,0.152222,0.152222,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X1,JS_Divergence,0.126371,0.126371,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X4,JS_Divergence,0.035835,0.035835,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,X5,JS_Divergence,0.009615,0.009615,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X2,JS_Divergence,0.045469,0.045469,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X6,JS_Divergence,0.016649,0.016649,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X8,JS_Divergence,0.01599,0.01599,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X3,JS_Divergence,0.015527,0.015527,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X7,JS_Divergence,0.01446,0.01446,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X5,JS_Divergence,0.007607,0.007607,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X1,JS_Divergence,0.007385,0.007385,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,X4,JS_Divergence,0.006288,0.006288,,feature_fidelity,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
15. Real Estate Valuation,CTGAN,X3 distance to the nearest MRT station,KS_Complement,0.811594,0.811594,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,X4 number of convenience stores,KS_Complement,0.756039,0.756039,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,X2 house age,KS_Complement,0.748792,0.748792,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,X2 house age,KS_Complement,0.823671,0.823671,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,X4 number of convenience stores,KS_Complement,0.683575,0.683575,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,X3 distance to the nearest MRT station,KS_Complement,0.678744,0.678744,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,X4 number of convenience stores,KS_Complement,0.934783,0.934783,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,X2 house age,KS_Complement,0.879227,0.879227,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,X3 distance to the nearest MRT station,KS_Complement,0.869565,0.869565,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,X3 distance to the nearest MRT station,KS_Complement,0.908213,0.908213,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,X2 house age,KS_Complement,0.792271,0.792271,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,X4 number of convenience stores,KS_Complement,0.71256,0.71256,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,X5 latitude,JS_Divergence,0.880895,0.880895,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,X6 longitude,JS_Divergence,0.790317,0.790317,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,X2 house age,JS_Divergence,0.07976,0.07976,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,X3 distance to the nearest MRT station,JS_Divergence,0.078988,0.078988,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,X4 number of convenience stores,JS_Divergence,0.063342,0.063342,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,Y house price of unit area,JS_Divergence,0.055316,0.055316,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,X5 latitude,JS_Divergence,0.880895,0.880895,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,X6 longitude,JS_Divergence,0.790317,0.790317,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,X3 distance to the nearest MRT station,JS_Divergence,0.147968,0.147968,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,X4 number of convenience stores,JS_Divergence,0.107659,0.107659,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,X2 house age,JS_Divergence,0.09963,0.09963,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,Y house price of unit area,JS_Divergence,0.08102,0.08102,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,X5 latitude,JS_Divergence,0.880895,0.880895,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,X6 longitude,JS_Divergence,0.790317,0.790317,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,X3 distance to the nearest MRT station,JS_Divergence,0.065114,0.065114,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,X2 house age,JS_Divergence,0.063868,0.063868,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,Y house price of unit area,JS_Divergence,0.041299,0.041299,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,X4 number of convenience stores,JS_Divergence,0.02431,0.02431,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,X5 latitude,JS_Divergence,0.880895,0.880895,,feature_fidelity,Generators/SDV models/15. Real Estate Valuation.ipynb
