Dataset,Generator,Metric,Mean,Count,Std,CI_Low,CI_High,NormalizedScore
7. CDC diabetes dataset,TabDDPM,Gower_Distance,0.62126,1,0.0,0.62126,0.62126,0.62126
7. CDC diabetes dataset,TabDDPM,Gower_Similarity,0.62126,1,0.0,0.62126,0.62126,0.62126
7. CDC diabetes dataset,TabDDPM,JS_Divergence,0.28175,1,0.0,0.28175,0.28175,0.28175
7. CDC diabetes dataset,TabDDPM,KS_Complement,0.7137,1,0.0,0.7137,0.7137,0.7137
7. CDC diabetes dataset,TabDDPM,MMD_Multivariate,0.205803,1,0.0,0.205803,0.205803,0.205803
7. CDC diabetes dataset,TabDDPM,Outlier_Count_Diff,89.857143,1,0.0,89.857143,89.857143,89.857143
7. CDC diabetes dataset,TabDDPM,PCA_Correlation_Diff,0.572374,1,0.0,0.572374,0.572374,0.572374
7. CDC diabetes dataset,TabDDPM,PCA_Mean_Error,93.267141,1,0.0,93.267141,93.267141,93.267141
7. CDC diabetes dataset,TabDDPM,PCA_Mean_Error_Pct,93.267141,1,0.0,93.267141,93.267141,93.267141
7. CDC diabetes dataset,TabDDPM,Quality_Score,0.713727,1,0.0,0.713727,0.713727,0.713727
7. CDC diabetes dataset,TabDDPM,Wasserstein_Distance,0.181551,1,0.0,0.181551,0.181551,0.181551
7. CDC diabetes dataset,WGAN_GP,Cosine_Similarity,0.007307,1,0.0,0.007307,0.007307,0.007307
7. CDC diabetes dataset,WGAN_GP,Gower_Distance,0.845339,1,0.0,0.845339,0.845339,0.845339
7. CDC diabetes dataset,WGAN_GP,Gower_Similarity,0.845339,1,0.0,0.845339,0.845339,0.845339
7. CDC diabetes dataset,WGAN_GP,JS_Divergence,0.0692499999999999,1,0.0,0.0692499999999999,0.0692499999999999,0.0692499999999999
7. CDC diabetes dataset,WGAN_GP,KS_Complement,0.848,1,0.0,0.848,0.848,0.848
7. CDC diabetes dataset,WGAN_GP,MMD,0.024435,1,0.0,0.024435,0.024435,0.024435
7. CDC diabetes dataset,WGAN_GP,MMD_Multivariate,0.01716,1,0.0,0.01716,0.01716,0.01716
7. CDC diabetes dataset,WGAN_GP,Outlier_Count_Diff,34.428571,1,0.0,34.428571,34.428571,34.428571
7. CDC diabetes dataset,WGAN_GP,PCA_Correlation_Diff,0.547171,1,0.0,0.547171,0.547171,0.547171
7. CDC diabetes dataset,WGAN_GP,PCA_Mean_Error,24.444441,1,0.0,24.444441,24.444441,24.444441
7. CDC diabetes dataset,WGAN_GP,PCA_Mean_Error_Pct,23.376675,1,0.0,23.376675,23.376675,23.376675
7. CDC diabetes dataset,WGAN_GP,Quality_Score,0.847955,1,0.0,0.847955,0.847955,0.847955
7. CDC diabetes dataset,WGAN_GP,Wasserstein_Distance,0.079861,1,0.0,0.079861,0.079861,0.079861
8. Mushroom dataset,CTABGAN,Cosine_Similarity,0.000778,1,0.0,0.000778,0.000778,0.000778
8. Mushroom dataset,CTABGAN,Gower_Distance,0.338105,1,0.0,0.338105,0.338105,0.338105
8. Mushroom dataset,CTABGAN,Gower_Similarity,0.338105,1,0.0,0.338105,0.338105,0.338105
8. Mushroom dataset,CTABGAN,JS_Divergence,0.021,1,0.0,0.021,0.021,0.021
8. Mushroom dataset,CTABGAN,KS_Complement,0.9218,1,0.0,0.9218,0.9218,0.9218
8. Mushroom dataset,CTABGAN,MMD,0.005531,1,0.0,0.005531,0.005531,0.005531
8. Mushroom dataset,CTABGAN,MMD_Multivariate,0.064502,1,0.0,0.064502,0.064502,0.064502
8. Mushroom dataset,CTABGAN,Outlier_Count_Diff,24.333333,1,0.0,24.333333,24.333333,24.333333
8. Mushroom dataset,CTABGAN,PCA_Correlation_Diff,0.754972,1,0.0,0.754972,0.754972,0.754972
8. Mushroom dataset,CTABGAN,PCA_Mean_Error,21.351658,1,0.0,21.351658,21.351658,21.351658
8. Mushroom dataset,CTABGAN,PCA_Mean_Error_Pct,11.175829,1,0.0,11.175829,11.175829,11.175829
8. Mushroom dataset,CTABGAN,Quality_Score,0.921772,1,0.0,0.921772,0.921772,0.921772
8. Mushroom dataset,CTABGAN,Wasserstein_Distance,0.013457,1,0.0,0.013457,0.013457,0.013457
8. Mushroom dataset,CTGAN,Cosine_Similarity,0.028863,1,0.0,0.028863,0.028863,0.028863
8. Mushroom dataset,CTGAN,Gower_Distance,0.338231,1,0.0,0.338231,0.338231,0.338231
8. Mushroom dataset,CTGAN,Gower_Similarity,0.338231,1,0.0,0.338231,0.338231,0.338231
8. Mushroom dataset,CTGAN,JS_Divergence,0.0131428571428571,1,0.0,0.0131428571428571,0.0131428571428571,0.0131428571428571
8. Mushroom dataset,CTGAN,KS_Complement,0.9179,1,0.0,0.9179,0.9179,0.9179
8. Mushroom dataset,CTGAN,MMD,0.004656,1,0.0,0.004656,0.004656,0.004656
8. Mushroom dataset,CTGAN,MMD_Multivariate,0.004699,1,0.0,0.004699,0.004699,0.004699
8. Mushroom dataset,CTGAN,Outlier_Count_Diff,105.666667,1,0.0,105.666667,105.666667,105.666667
8. Mushroom dataset,CTGAN,PCA_Correlation_Diff,0.327562,1,0.0,0.327562,0.327562,0.327562
8. Mushroom dataset,CTGAN,PCA_Mean_Error,3.741476,1,0.0,3.741476,3.741476,3.741476
8. Mushroom dataset,CTGAN,PCA_Mean_Error_Pct,2.174493,1,0.0,2.174493,2.174493,2.174493
8. Mushroom dataset,CTGAN,Quality_Score,0.878921,1,0.0,0.878921,0.878921,0.878921
8. Mushroom dataset,CTGAN,Wasserstein_Distance,0.010058,1,0.0,0.010058,0.010058,0.010058
8. Mushroom dataset,CopulaGAN,Cosine_Similarity,0.014609,1,0.0,0.014609,0.014609,0.014609
8. Mushroom dataset,CopulaGAN,Gower_Distance,0.33632,1,0.0,0.33632,0.33632,0.33632
8. Mushroom dataset,CopulaGAN,Gower_Similarity,0.33632,1,0.0,0.33632,0.33632,0.33632
8. Mushroom dataset,CopulaGAN,JS_Divergence,0.0109230769230769,1,0.0,0.0109230769230769,0.0109230769230769,0.0109230769230769
8. Mushroom dataset,CopulaGAN,KS_Complement,0.9233,1,0.0,0.9233,0.9233,0.9233
8. Mushroom dataset,CopulaGAN,MMD,0.006614,1,0.0,0.006614,0.006614,0.006614
8. Mushroom dataset,CopulaGAN,MMD_Multivariate,0.006553,1,0.0,0.006553,0.006553,0.006553
8. Mushroom dataset,CopulaGAN,Outlier_Count_Diff,125.0,1,0.0,125.0,125.0,125.0
8. Mushroom dataset,CopulaGAN,PCA_Correlation_Diff,0.36268,1,0.0,0.36268,0.36268,0.36268
8. Mushroom dataset,CopulaGAN,PCA_Mean_Error,5.29511,1,0.0,5.29511,5.29511,5.29511
8. Mushroom dataset,CopulaGAN,PCA_Mean_Error_Pct,3.147555,1,0.0,3.147555,3.147555,3.147555
8. Mushroom dataset,CopulaGAN,Quality_Score,0.892834,1,0.0,0.892834,0.892834,0.892834
8. Mushroom dataset,CopulaGAN,Wasserstein_Distance,0.009572,1,0.0,0.009572,0.009572,0.009572
8. Mushroom dataset,ForestDiffusion,Cosine_Similarity,-0.006439,1,0.0,-0.006439,-0.006439,-0.006439
8. Mushroom dataset,ForestDiffusion,Gower_Distance,0.345428,1,0.0,0.345428,0.345428,0.345428
8. Mushroom dataset,ForestDiffusion,Gower_Similarity,0.345428,1,0.0,0.345428,0.345428,0.345428
8. Mushroom dataset,ForestDiffusion,JS_Divergence,0.1098235294117647,1,0.0,0.1098235294117647,0.1098235294117647,0.1098235294117647
8. Mushroom dataset,ForestDiffusion,KS_Complement,0.574,1,0.0,0.574,0.574,0.574
8. Mushroom dataset,ForestDiffusion,MMD,0.223162,1,0.0,0.223162,0.223162,0.223162
8. Mushroom dataset,ForestDiffusion,MMD_Multivariate,0.035106,1,0.0,0.035106,0.035106,0.035106
8. Mushroom dataset,ForestDiffusion,Outlier_Count_Diff,11.666667,1,0.0,11.666667,11.666667,11.666667
8. Mushroom dataset,ForestDiffusion,PCA_Correlation_Diff,0.050646,1,0.0,0.050646,0.050646,0.050646
8. Mushroom dataset,ForestDiffusion,PCA_Mean_Error,9.037819,1,0.0,9.037819,9.037819,9.037819
8. Mushroom dataset,ForestDiffusion,PCA_Mean_Error_Pct,4.5189095,1,0.0,4.5189095,4.5189095,4.5189095
8. Mushroom dataset,ForestDiffusion,Quality_Score,0.573974,1,0.0,0.573974,0.573974,0.573974
8. Mushroom dataset,ForestDiffusion,Wasserstein_Distance,0.128891,1,0.0,0.128891,0.128891,0.128891
8. Mushroom dataset,GaussianCopula,Cosine_Similarity,0.026794,1,0.0,0.026794,0.026794,0.026794
8. Mushroom dataset,GaussianCopula,Gower_Distance,0.345135,1,0.0,0.345135,0.345135,0.345135
8. Mushroom dataset,GaussianCopula,Gower_Similarity,0.345135,1,0.0,0.345135,0.345135,0.345135
8. Mushroom dataset,GaussianCopula,JS_Divergence,0.0236666666666666,1,0.0,0.0236666666666666,0.0236666666666666,0.0236666666666666
8. Mushroom dataset,GaussianCopula,KS_Complement,0.984,1,0.0,0.984,0.984,0.984
8. Mushroom dataset,GaussianCopula,MMD,0.002653,1,0.0,0.002653,0.002653,0.002653
8. Mushroom dataset,GaussianCopula,MMD_Multivariate,0.002145,1,0.0,0.002145,0.002145,0.002145
8. Mushroom dataset,GaussianCopula,Outlier_Count_Diff,222.333333,1,0.0,222.333333,222.333333,222.333333
8. Mushroom dataset,GaussianCopula,PCA_Correlation_Diff,0.089522,1,0.0,0.089522,0.089522,0.089522
8. Mushroom dataset,GaussianCopula,PCA_Mean_Error,1.3367,1,0.0,1.3367,1.3367,1.3367
8. Mushroom dataset,GaussianCopula,PCA_Mean_Error_Pct,0.66835,1,0.0,0.66835,0.66835,0.66835
8. Mushroom dataset,GaussianCopula,Quality_Score,0.909833,1,0.0,0.909833,0.909833,0.909833
8. Mushroom dataset,GaussianCopula,Wasserstein_Distance,0.010206,1,0.0,0.010206,0.010206,0.010206
8. Mushroom dataset,TVAE,Cosine_Similarity,0.038429,1,0.0,0.038429,0.038429,0.038429
8. Mushroom dataset,TVAE,Gower_Distance,0.357493,1,0.0,0.357493,0.357493,0.357493
8. Mushroom dataset,TVAE,Gower_Similarity,0.357493,1,0.0,0.357493,0.357493,0.357493
8. Mushroom dataset,TVAE,JS_Divergence,0.008,1,0.0,0.008,0.008,0.008
8. Mushroom dataset,TVAE,KS_Complement,0.922,1,0.0,0.922,0.922,0.922
8. Mushroom dataset,TVAE,MMD,0.027479,1,0.0,0.027479,0.027479,0.027479
8. Mushroom dataset,TVAE,MMD_Multivariate,0.024753,1,0.0,0.024753,0.024753,0.024753
8. Mushroom dataset,TVAE,Outlier_Count_Diff,114.333333,1,0.0,114.333333,114.333333,114.333333
8. Mushroom dataset,TVAE,PCA_Correlation_Diff,0.157087,1,0.0,0.157087,0.157087,0.157087
8. Mushroom dataset,TVAE,PCA_Mean_Error,3.943863,1,0.0,3.943863,3.943863,3.943863
8. Mushroom dataset,TVAE,PCA_Mean_Error_Pct,2.301251,1,0.0,2.301251,2.301251,2.301251
8. Mushroom dataset,TVAE,Quality_Score,0.914558,1,0.0,0.914558,0.914558,0.914558
8. Mushroom dataset,TVAE,Wasserstein_Distance,0.02159,1,0.0,0.02159,0.02159,0.02159
8. Mushroom dataset,TabDDPM,Cosine_Similarity,-0.010754,1,0.0,-0.010754,-0.010754,-0.010754
8. Mushroom dataset,TabDDPM,Gower_Distance,0.174698,1,0.0,0.174698,0.174698,0.174698
8. Mushroom dataset,TabDDPM,Gower_Similarity,0.174698,1,0.0,0.174698,0.174698,0.174698
8. Mushroom dataset,TabDDPM,JS_Divergence,0.4794117647058823,1,0.0,0.4794117647058823,0.4794117647058823,0.4794117647058823
8. Mushroom dataset,TabDDPM,KS_Complement,0.4528,1,0.0,0.4528,0.4528,0.4528
8. Mushroom dataset,TabDDPM,MMD,0.408414,1,0.0,0.408414,0.408414,0.408414
8. Mushroom dataset,TabDDPM,MMD_Multivariate,0.326503,1,0.0,0.326503,0.326503,0.326503
8. Mushroom dataset,TabDDPM,Outlier_Count_Diff,39.666667,1,0.0,39.666667,39.666667,39.666667
8. Mushroom dataset,TabDDPM,PCA_Correlation_Diff,0.610188,1,0.0,0.610188,0.610188,0.610188
8. Mushroom dataset,TabDDPM,PCA_Mean_Error,184.402845,1,0.0,184.402845,184.402845,184.402845
8. Mushroom dataset,TabDDPM,PCA_Mean_Error_Pct,92.7014225,1,0.0,92.7014225,92.7014225,92.7014225
8. Mushroom dataset,TabDDPM,Quality_Score,0.452807,1,0.0,0.452807,0.452807,0.452807
8. Mushroom dataset,TabDDPM,Wasserstein_Distance,0.195305,1,0.0,0.195305,0.195305,0.195305
8. Mushroom dataset,WGAN_GP,Cosine_Similarity,-0.005969,1,0.0,-0.005969,-0.005969,-0.005969
8. Mushroom dataset,WGAN_GP,Gower_Distance,0.29057,1,0.0,0.29057,0.29057,0.29057
8. Mushroom dataset,WGAN_GP,Gower_Similarity,0.29057,1,0.0,0.29057,0.29057,0.29057
8. Mushroom dataset,WGAN_GP,JS_Divergence,0.3174705882352941,1,0.0,0.3174705882352941,0.3174705882352941,0.3174705882352941
8. Mushroom dataset,WGAN_GP,KS_Complement,0.6004999999999999,1,0.0,0.6004999999999999,0.6004999999999999,0.6004999999999999
8. Mushroom dataset,WGAN_GP,MMD,0.235867,1,0.0,0.235867,0.235867,0.235867
8. Mushroom dataset,WGAN_GP,MMD_Multivariate,0.027574,1,0.0,0.027574,0.027574,0.027574
8. Mushroom dataset,WGAN_GP,Outlier_Count_Diff,28.333333,1,0.0,28.333333,28.333333,28.333333
8. Mushroom dataset,WGAN_GP,PCA_Correlation_Diff,0.165821,1,0.0,0.165821,0.165821,0.165821
8. Mushroom dataset,WGAN_GP,PCA_Mean_Error,10.334658,1,0.0,10.334658,10.334658,10.334658
8. Mushroom dataset,WGAN_GP,PCA_Mean_Error_Pct,5.167329,1,0.0,5.167329,5.167329,5.167329
8. Mushroom dataset,WGAN_GP,Quality_Score,0.600454,1,0.0,0.600454,0.600454,0.600454
8. Mushroom dataset,WGAN_GP,Wasserstein_Distance,0.08401,1,0.0,0.08401,0.08401,0.08401
9. MAGIC Gamma Telescope,CTABGAN,Cosine_Similarity,0.013872,1,0.0,0.013872,0.013872,0.013872
9. MAGIC Gamma Telescope,CTABGAN,Gower_Distance,0.83957,1,0.0,0.83957,0.83957,0.83957
9. MAGIC Gamma Telescope,CTABGAN,Gower_Similarity,0.83957,1,0.0,0.83957,0.83957,0.83957
9. MAGIC Gamma Telescope,CTABGAN,JS_Divergence,0.0266999999999999,1,0.0,0.0266999999999999,0.0266999999999999,0.0266999999999999
9. MAGIC Gamma Telescope,CTABGAN,KS_Complement,0.9397,1,0.0,0.9397,0.9397,0.9397
9. MAGIC Gamma Telescope,CTABGAN,MMD,0.003609,1,0.0,0.003609,0.003609,0.003609
9. MAGIC Gamma Telescope,CTABGAN,MMD_Multivariate,0.003713,1,0.0,0.003713,0.003713,0.003713
9. MAGIC Gamma Telescope,CTABGAN,Outlier_Count_Diff,661.3,1,0.0,661.3,661.3,661.3
9. MAGIC Gamma Telescope,CTABGAN,PCA_Correlation_Diff,0.162828,1,0.0,0.162828,0.162828,0.162828
9. MAGIC Gamma Telescope,CTABGAN,PCA_Mean_Error,51.820437,1,0.0,51.820437,51.820437,51.820437
9. MAGIC Gamma Telescope,CTABGAN,PCA_Mean_Error_Pct,26.4102185,1,0.0,26.4102185,26.4102185,26.4102185
9. MAGIC Gamma Telescope,CTABGAN,Quality_Score,0.939745,1,0.0,0.939745,0.939745,0.939745
9. MAGIC Gamma Telescope,CTABGAN,Wasserstein_Distance,0.014038,1,0.0,0.014038,0.014038,0.014038
9. MAGIC Gamma Telescope,CTGAN,Cosine_Similarity,0.028233,1,0.0,0.028233,0.028233,0.028233
9. MAGIC Gamma Telescope,CTGAN,Gower_Distance,0.853544,1,0.0,0.853544,0.853544,0.853544
9. MAGIC Gamma Telescope,CTGAN,Gower_Similarity,0.853544,1,0.0,0.853544,0.853544,0.853544
9. MAGIC Gamma Telescope,CTGAN,JS_Divergence,0.0341249999999999,1,0.0,0.0341249999999999,0.0341249999999999,0.0341249999999999
9. MAGIC Gamma Telescope,CTGAN,KS_Complement,0.8917,1,0.0,0.8917,0.8917,0.8917
9. MAGIC Gamma Telescope,CTGAN,MMD,0.009227,1,0.0,0.009227,0.009227,0.009227
9. MAGIC Gamma Telescope,CTGAN,MMD_Multivariate,0.009336,1,0.0,0.009336,0.009336,0.009336
9. MAGIC Gamma Telescope,CTGAN,PCA_Correlation_Diff,0.320199,1,0.0,0.320199,0.320199,0.320199
9. MAGIC Gamma Telescope,CTGAN,PCA_Mean_Error,368.927512,1,0.0,368.927512,368.927512,368.927512
9. MAGIC Gamma Telescope,CTGAN,PCA_Mean_Error_Pct,368.927512,1,0.0,368.927512,368.927512,368.927512
9. MAGIC Gamma Telescope,CTGAN,Quality_Score,0.894375,1,0.0,0.894375,0.894375,0.894375
9. MAGIC Gamma Telescope,CTGAN,Wasserstein_Distance,0.030447,1,0.0,0.030447,0.030447,0.030447
9. MAGIC Gamma Telescope,CopulaGAN,Cosine_Similarity,0.017636,1,0.0,0.017636,0.017636,0.017636
9. MAGIC Gamma Telescope,CopulaGAN,Gower_Distance,0.847494,1,0.0,0.847494,0.847494,0.847494
9. MAGIC Gamma Telescope,CopulaGAN,Gower_Similarity,0.847494,1,0.0,0.847494,0.847494,0.847494
9. MAGIC Gamma Telescope,CopulaGAN,JS_Divergence,0.0475,1,0.0,0.0475,0.0475,0.0475
9. MAGIC Gamma Telescope,CopulaGAN,KS_Complement,0.9039,1,0.0,0.9039,0.9039,0.9039
9. MAGIC Gamma Telescope,CopulaGAN,MMD,0.011489,1,0.0,0.011489,0.011489,0.011489
9. MAGIC Gamma Telescope,CopulaGAN,MMD_Multivariate,0.012128,1,0.0,0.012128,0.012128,0.012128
9. MAGIC Gamma Telescope,CopulaGAN,PCA_Correlation_Diff,0.789704,1,0.0,0.789704,0.789704,0.789704
9. MAGIC Gamma Telescope,CopulaGAN,PCA_Mean_Error,228.106995,1,0.0,228.106995,228.106995,228.106995
9. MAGIC Gamma Telescope,CopulaGAN,PCA_Mean_Error_Pct,228.106995,1,0.0,228.106995,228.106995,228.106995
9. MAGIC Gamma Telescope,CopulaGAN,Quality_Score,0.888847,1,0.0,0.888847,0.888847,0.888847
9. MAGIC Gamma Telescope,CopulaGAN,Wasserstein_Distance,0.034697,1,0.0,0.034697,0.034697,0.034697
9. MAGIC Gamma Telescope,ForestDiffusion,Cosine_Similarity,0.025724,1,0.0,0.025724,0.025724,0.025724
9. MAGIC Gamma Telescope,ForestDiffusion,Gower_Distance,0.842496,1,0.0,0.842496,0.842496,0.842496
9. MAGIC Gamma Telescope,ForestDiffusion,Gower_Similarity,0.842496,1,0.0,0.842496,0.842496,0.842496
9. MAGIC Gamma Telescope,ForestDiffusion,JS_Divergence,0.0186817,1,0.0,0.0186817,0.0186817,0.0186817
9. MAGIC Gamma Telescope,ForestDiffusion,KS_Complement,0.8671,1,0.0,0.8671,0.8671,0.8671
9. MAGIC Gamma Telescope,ForestDiffusion,MMD,0.001385,1,0.0,0.001385,0.001385,0.001385
9. MAGIC Gamma Telescope,ForestDiffusion,MMD_Multivariate,0.001326,1,0.0,0.001326,0.001326,0.001326
9. MAGIC Gamma Telescope,ForestDiffusion,Outlier_Count_Diff,8.6,1,0.0,8.6,8.6,8.6
9. MAGIC Gamma Telescope,ForestDiffusion,PCA_Correlation_Diff,0.188133,1,0.0,0.188133,0.188133,0.188133
9. MAGIC Gamma Telescope,ForestDiffusion,PCA_Mean_Error,15.62709,1,0.0,15.62709,15.62709,15.62709
9. MAGIC Gamma Telescope,ForestDiffusion,PCA_Mean_Error_Pct,7.813545,1,0.0,7.813545,7.813545,7.813545
9. MAGIC Gamma Telescope,ForestDiffusion,Quality_Score,0.867091,1,0.0,0.867091,0.867091,0.867091
9. MAGIC Gamma Telescope,ForestDiffusion,Wasserstein_Distance,0.01135,1,0.0,0.01135,0.01135,0.01135
9. MAGIC Gamma Telescope,GaussianCopula,Cosine_Similarity,0.004072,1,0.0,0.004072,0.004072,0.004072
9. MAGIC Gamma Telescope,GaussianCopula,Gower_Distance,0.846668,1,0.0,0.846668,0.846668,0.846668
9. MAGIC Gamma Telescope,GaussianCopula,Gower_Similarity,0.846668,1,0.0,0.846668,0.846668,0.846668
9. MAGIC Gamma Telescope,GaussianCopula,JS_Divergence,0.0353333333333333,1,0.0,0.0353333333333333,0.0353333333333333,0.0353333333333333
9. MAGIC Gamma Telescope,GaussianCopula,KS_Complement,0.91,1,0.0,0.91,0.91,0.91
9. MAGIC Gamma Telescope,GaussianCopula,MMD,0.017409,1,0.0,0.017409,0.017409,0.017409
9. MAGIC Gamma Telescope,GaussianCopula,MMD_Multivariate,0.0244,1,0.0,0.0244,0.0244,0.0244
9. MAGIC Gamma Telescope,GaussianCopula,PCA_Correlation_Diff,0.117564,1,0.0,0.117564,0.117564,0.117564
9. MAGIC Gamma Telescope,GaussianCopula,PCA_Mean_Error,38.653274,1,0.0,38.653274,38.653274,38.653274
9. MAGIC Gamma Telescope,GaussianCopula,PCA_Mean_Error_Pct,38.653274,1,0.0,38.653274,38.653274,38.653274
9. MAGIC Gamma Telescope,GaussianCopula,Quality_Score,0.895806,1,0.0,0.895806,0.895806,0.895806
9. MAGIC Gamma Telescope,GaussianCopula,Wasserstein_Distance,0.020501,1,0.0,0.020501,0.020501,0.020501
9. MAGIC Gamma Telescope,TVAE,Cosine_Similarity,0.033048,1,0.0,0.033048,0.033048,0.033048
9. MAGIC Gamma Telescope,TVAE,Gower_Distance,0.864338,1,0.0,0.864338,0.864338,0.864338
9. MAGIC Gamma Telescope,TVAE,Gower_Similarity,0.864338,1,0.0,0.864338,0.864338,0.864338
9. MAGIC Gamma Telescope,TVAE,JS_Divergence,0.0375,1,0.0,0.0375,0.0375,0.0375
9. MAGIC Gamma Telescope,TVAE,KS_Complement,0.922,1,0.0,0.922,0.922,0.922
9. MAGIC Gamma Telescope,TVAE,MMD,0.006045,1,0.0,0.006045,0.006045,0.006045
9. MAGIC Gamma Telescope,TVAE,MMD_Multivariate,0.005462,1,0.0,0.005462,0.005462,0.005462
9. MAGIC Gamma Telescope,TVAE,PCA_Correlation_Diff,0.315617,1,0.0,0.315617,0.315617,0.315617
9. MAGIC Gamma Telescope,TVAE,PCA_Mean_Error,24.578524,1,0.0,24.578524,24.578524,24.578524
9. MAGIC Gamma Telescope,TVAE,PCA_Mean_Error_Pct,24.578524,1,0.0,24.578524,24.578524,24.578524
9. MAGIC Gamma Telescope,TVAE,Quality_Score,0.928895,1,0.0,0.928895,0.928895,0.928895
9. MAGIC Gamma Telescope,TVAE,Wasserstein_Distance,0.019745,1,0.0,0.019745,0.019745,0.019745
9. MAGIC Gamma Telescope,TabDDPM,Cosine_Similarity,-0.002602,1,0.0,-0.002602,-0.002602,-0.002602
9. MAGIC Gamma Telescope,TabDDPM,Gower_Distance,0.741751,1,0.0,0.741751,0.741751,0.741751
9. MAGIC Gamma Telescope,TabDDPM,Gower_Similarity,0.741751,1,0.0,0.741751,0.741751,0.741751
9. MAGIC Gamma Telescope,TabDDPM,JS_Divergence,0.3245,1,0.0,0.3245,0.3245,0.3245
9. MAGIC Gamma Telescope,TabDDPM,KS_Complement,0.7226,1,0.0,0.7226,0.7226,0.7226
9. MAGIC Gamma Telescope,TabDDPM,MMD,0.073068,1,0.0,0.073068,0.073068,0.073068
9. MAGIC Gamma Telescope,TabDDPM,MMD_Multivariate,0.066392,1,0.0,0.066392,0.066392,0.066392
9. MAGIC Gamma Telescope,TabDDPM,Outlier_Count_Diff,69.4,1,0.0,69.4,69.4,69.4
9. MAGIC Gamma Telescope,TabDDPM,PCA_Correlation_Diff,0.649311,1,0.0,0.649311,0.649311,0.649311
9. MAGIC Gamma Telescope,TabDDPM,PCA_Mean_Error,283.921016,1,0.0,283.921016,283.921016,283.921016
9. MAGIC Gamma Telescope,TabDDPM,PCA_Mean_Error_Pct,142.460508,1,0.0,142.460508,142.460508,142.460508
9. MAGIC Gamma Telescope,TabDDPM,Quality_Score,0.722636,1,0.0,0.722636,0.722636,0.722636
9. MAGIC Gamma Telescope,TabDDPM,Wasserstein_Distance,0.11887,1,0.0,0.11887,0.11887,0.11887
9. MAGIC Gamma Telescope,WGAN_GP,Cosine_Similarity,0.028239,1,0.0,0.028239,0.028239,0.028239
9. MAGIC Gamma Telescope,WGAN_GP,Gower_Distance,0.854163,1,0.0,0.854163,0.854163,0.854163
9. MAGIC Gamma Telescope,WGAN_GP,Gower_Similarity,0.854163,1,0.0,0.854163,0.854163,0.854163
9. MAGIC Gamma Telescope,WGAN_GP,JS_Divergence,0.031875,1,0.0,0.031875,0.031875,0.031875
9. MAGIC Gamma Telescope,WGAN_GP,KS_Complement,0.9494,1,0.0,0.9494,0.9494,0.9494
9. MAGIC Gamma Telescope,WGAN_GP,MMD,0.000807,1,0.0,0.000807,0.000807,0.000807
9. MAGIC Gamma Telescope,WGAN_GP,MMD_Multivariate,0.00077,1,0.0,0.00077,0.00077,0.00077
9. MAGIC Gamma Telescope,WGAN_GP,Outlier_Count_Diff,660.1,1,0.0,660.1,660.1,660.1
9. MAGIC Gamma Telescope,WGAN_GP,PCA_Correlation_Diff,0.178784,1,0.0,0.178784,0.178784,0.178784
9. MAGIC Gamma Telescope,WGAN_GP,PCA_Mean_Error,20.054725,1,0.0,20.054725,20.054725,20.054725
9. MAGIC Gamma Telescope,WGAN_GP,PCA_Mean_Error_Pct,10.0273625,1,0.0,10.0273625,10.0273625,10.0273625
9. MAGIC Gamma Telescope,WGAN_GP,Quality_Score,0.94941,1,0.0,0.94941,0.94941,0.94941
9. MAGIC Gamma Telescope,WGAN_GP,Wasserstein_Distance,0.010481,1,0.0,0.010481,0.010481,0.010481
5. Bank Markting,CTGAN,JS_Divergence,0.0085541875,1,0.0,0.0085541875,0.0085541875,0.0085541875
5. Bank Markting,CopulaGAN,JS_Divergence,0.013730375,1,0.0,0.013730375,0.013730375,0.013730375
5. Bank Markting,TVAE,JS_Divergence,0.0341435,1,0.0,0.0341435,0.0341435,0.0341435
5. Bank Markting,GaussianCopula,JS_Divergence,0.021484125,1,0.0,0.021484125,0.021484125,0.021484125
4. Forest cover dataset,CTGAN,MMD_Multivariate,0.014445,1,0.0,0.014445,0.014445,0.014445
4. Forest cover dataset,CopulaGAN,MMD_Multivariate,0.026483,1,0.0,0.026483,0.026483,0.026483
4. Forest cover dataset,TVAE,MMD_Multivariate,0.07814,1,0.0,0.07814,0.07814,0.07814
4. Forest cover dataset,GaussianCopula,MMD_Multivariate,0.00104,1,0.0,0.00104,0.00104,0.00104
7. CDC diabetes dataset,CTGAN,PCA_Correlation_Diff,0.264839,1,0.0,0.264839,0.264839,0.264839
7. CDC diabetes dataset,CopulaGAN,PCA_Correlation_Diff,0.364627,1,0.0,0.364627,0.364627,0.364627
7. CDC diabetes dataset,TVAE,PCA_Correlation_Diff,0.406971,1,0.0,0.406971,0.406971,0.406971
7. CDC diabetes dataset,GaussianCopula,PCA_Correlation_Diff,0.462251,1,0.0,0.462251,0.462251,0.462251
11. online shopping,CopulaGAN,Outlier_Count_Diff,140.818182,1,0.0,140.818182,140.818182,140.818182
11. online shopping,CTGAN,Outlier_Count_Diff,161.090909,1,0.0,161.090909,161.090909,161.090909
11. online shopping,GaussianCopula,Outlier_Count_Diff,201.090909,1,0.0,201.090909,201.090909,201.090909
11. online shopping,TVAE,Outlier_Count_Diff,333.0,1,0.0,333.0,333.0,333.0
1. Cancer,CTGAN,PCA_Correlation_Diff,1.004611,1,0.0,1.004611,1.004611,1.004611
