Dataset,Generator,RegressionModel,Metric,EvaluationType,Mean,Std,Count,CI_Low,CI_High
11. online shopping,GaussianCopula,Decision Tree,RMSE,TSTR,13.60040003890205,0.7454445219935341,2,13.0671411520628,14.133658925741301
11. online shopping,GaussianCopula,ElasticNet,MAE,TRTR,1.064757753809357,0.0960049137240533,2,0.9960799757680409,1.1334355318506735
11. online shopping,GaussianCopula,ElasticNet,MAE,TSTR,7.301241653426755,0.3302642071771318,2,7.06498487202183,7.537498434831679
11. online shopping,GaussianCopula,ElasticNet,MSE,TRTR,6.42184071609496,1.767295743593939,2,5.157593500991237,7.686087931198682
11. online shopping,GaussianCopula,ElasticNet,MSE,TSTR,86.29893721736275,7.887746301429514,2,80.65638342795116,91.94149100677434
11. online shopping,GaussianCopula,ElasticNet,R2,TRTR,0.9647218288625945,0.009708581145068963,2,0.9577767282931212,0.9716669294320678
11. online shopping,GaussianCopula,ElasticNet,R2,TSTR,0.5259196216903905,0.04333107534306434,2,0.49492243769982835,0.5569168056809527
11. online shopping,GaussianCopula,ElasticNet,RMSE,TRTR,2.510698495824568,0.3624511908277565,2,2.2514165333822347,2.7699804582669016
11. online shopping,GaussianCopula,ElasticNet,RMSE,TSTR,9.28078844701204,0.4293444863595289,2,8.973653903646733,9.587922990377345
11. online shopping,GaussianCopula,Extra Trees,MAE,TRTR,0.7495700000000001,0.1429597830005193,2,0.6473027319519841,0.8518372680480161
11. online shopping,GaussianCopula,Extra Trees,MAE,TSTR,8.24162,0.4594990171673684,2,7.912914204774467,8.57032579522553
11. online shopping,GaussianCopula,Extra Trees,MSE,TRTR,6.994916799999999,2.166609394412335,2,5.44501780712792,8.544815792872077
11. online shopping,GaussianCopula,Extra Trees,MSE,TSTR,117.7878717,9.72687113808454,2,110.82968725771255,124.74605614228744
11. online shopping,GaussianCopula,Extra Trees,R2,TRTR,0.9615736542104131,0.01190219757591056,2,0.9530593349780477,0.9700879734427784
11. online shopping,GaussianCopula,Extra Trees,R2,TSTR,0.3529361939281806,0.05343424725263216,2,0.3147116361397217,0.3911607517166395
11. online shopping,GaussianCopula,Extra Trees,RMSE,TRTR,2.612633440819578,0.4334144845952289,2,2.3025873961090038,2.922679485530152
11. online shopping,GaussianCopula,Extra Trees,RMSE,TSTR,10.84484663384147,0.4436880641687015,2,10.527451313033792,11.162241954649149
11. online shopping,GaussianCopula,Gradient Boosting,MAE,TRTR,2.509196149449409,0.09729243726129425,2,2.4395973325541047,2.5787949663447134
11. online shopping,GaussianCopula,Gradient Boosting,MAE,TSTR,6.917797084017137,0.3284237775463996,2,6.682856866658542,7.1527373013757325
11. online shopping,GaussianCopula,Gradient Boosting,MSE,TRTR,11.39698124250031,1.863887083890135,2,10.063636745057034,12.730325739943586
11. online shopping,GaussianCopula,Gradient Boosting,MSE,TSTR,83.71547230181181,7.808213813794782,2,78.12981262668016,89.30113197694347
11. online shopping,GaussianCopula,Gradient Boosting,R2,TRTR,0.9373910577204072,0.01023920250178061,2,0.9300663734989454,0.944715741941869
11. online shopping,GaussianCopula,Gradient Boosting,R2,TSTR,0.5401118013858269,0.04289416623338656,2,0.509427163344162,0.5707964394274918
11. online shopping,GaussianCopula,Gradient Boosting,RMSE,TRTR,3.365533160079335,0.2792207229390072,2,3.165790687629859,3.5652756325288104
11. online shopping,GaussianCopula,Gradient Boosting,RMSE,TSTR,9.140371702910084,0.4334325969031788,2,8.830312701434934,9.450430704385234
11. online shopping,GaussianCopula,KNN,MAE,TRTR,10.2263,0.3617264313139301,2,9.967536499281064,10.485063500718937
11. online shopping,GaussianCopula,KNN,MAE,TSTR,11.4013,0.3811721833152746,2,11.128625846294765,11.673974153705236
11. online shopping,GaussianCopula,KNN,MSE,TRTR,167.88706,12.38648488745338,2,159.02630249484,176.74781750516
11. online shopping,GaussianCopula,KNN,MSE,TSTR,207.7111,11.90476821455263,2,199.19494184352928,216.2272581564707
11. online shopping,GaussianCopula,KNN,R2,TRTR,0.07771794781645662,0.06804474806659286,2,0.02904166737078267,0.12639422826213056
11. online shopping,GaussianCopula,KNN,R2,TSTR,-0.1410541084542263,0.0653984533393283,2,-0.187837343691471,-0.0942708732169816
11. online shopping,GaussianCopula,KNN,RMSE,TRTR,12.94909095144285,0.4808597985331905,2,12.605104573749971,13.293077329135729
11. online shopping,GaussianCopula,KNN,RMSE,TSTR,14.40680704746426,0.4150109732606465,2,14.109926081681316,14.703688013247206
11. online shopping,GaussianCopula,Lasso,MAE,TRTR,0.8192481728838844,0.1147972861097226,2,0.737127141476575,0.9013692042911938
11. online shopping,GaussianCopula,Lasso,MAE,TSTR,7.804672170700594,0.4290784093897032,2,7.497727967333177,8.11161637406801
11. online shopping,GaussianCopula,Lasso,MSE,TRTR,6.159752742516979,1.91556318198357,2,4.789441391428033,7.530064093605924
11. online shopping,GaussianCopula,Lasso,MSE,TSTR,100.2617224950514,13.3691597494412,2,90.6980017410273,109.8254432490755
11. online shopping,GaussianCopula,Lasso,R2,TRTR,0.9661616005407936,0.01052308345007079,2,0.9586338401224939,0.9736893609590933
11. online shopping,GaussianCopula,Lasso,R2,TSTR,0.4492155191818063,0.07344304015857003,2,0.39667753320759425,0.5017535051560184
11. online shopping,GaussianCopula,Lasso,RMSE,TRTR,2.453057844989738,0.3975759209834837,2,2.1686491642595285,2.7374665257199475
11. online shopping,GaussianCopula,Lasso,RMSE,TSTR,9.993543331562318,0.6589673531263507,2,9.522146484682526,10.46494017844211
11. online shopping,GaussianCopula,Linear Regression,MAE,TRTR,0.6782799356050779,0.1185211878707136,2,0.5934949853558215,0.7630648858543344
11. online shopping,GaussianCopula,Linear Regression,MAE,TSTR,7.988175739669076,0.4869541311239579,2,7.639829739070001,8.336521740268152
11. online shopping,GaussianCopula,Linear Regression,MSE,TRTR,6.000789990466821,1.799753642096504,2,4.7133237935154195,7.288256187418222
11. online shopping,GaussianCopula,Linear Regression,MSE,TSTR,105.3989389609764,16.8006269300425,2,93.3804944616368,117.41738346031599
11. online shopping,GaussianCopula,Linear Regression,R2,TRTR,0.96703485720025,0.009886887544862414,2,0.9599622039163025,0.9741075104841974
11. online shopping,GaussianCopula,Linear Regression,R2,TSTR,0.4209943891870088,0.09229369245616494,2,0.35497145890932724,0.4870173194646904
11. online shopping,GaussianCopula,Linear Regression,RMSE,TRTR,2.422592655947139,0.3827311412260965,2,2.1488032909342523,2.696382020960026
11. online shopping,GaussianCopula,Linear Regression,RMSE,TSTR,10.238239527037,0.8009649374997976,2,9.665263727542001,10.811215326532
11. online shopping,GaussianCopula,Random Forest,MAE,TRTR,1.170585,0.09081241058724665,2,1.1056217149369645,1.2355482850630355
11. online shopping,GaussianCopula,Random Forest,MAE,TSTR,7.099459999999999,0.3209539485831438,2,6.86986337637682,7.329056623623178
11. online shopping,GaussianCopula,Random Forest,MSE,TRTR,7.260637350000001,1.721183774992327,2,6.029376650084159,8.491898049915843
11. online shopping,GaussianCopula,Random Forest,MSE,TSTR,89.6529474,7.027130381416121,2,84.6260411523735,94.6798536476265
11. online shopping,GaussianCopula,Random Forest,R2,TRTR,0.9601139270929011,0.009455266559465283,2,0.953350036861627,0.9668778173241752
11. online shopping,GaussianCopula,Random Forest,R2,TSTR,0.5074944768681086,0.03860331004148732,2,0.47987933243592157,0.5351096213002955
11. online shopping,GaussianCopula,Random Forest,RMSE,TRTR,2.676441844373093,0.3287964647159847,2,2.4412350226739616,2.911648666072224
11. online shopping,GaussianCopula,Random Forest,RMSE,TSTR,9.461599376948977,0.3816406543082204,2,9.188590099283683,9.73460865461427
11. online shopping,GaussianCopula,Ridge,MAE,TRTR,1.483688736346124,0.08750368216312077,2,1.4210923730113267,1.5462850996809212
11. online shopping,GaussianCopula,Ridge,MAE,TSTR,7.01910024372287,0.3160609607492955,2,6.793003852737552,7.245196634708188
11. online shopping,GaussianCopula,Ridge,MSE,TRTR,7.718941522750083,1.644384275230758,2,6.542619875365129,8.895263170135037
11. online shopping,GaussianCopula,Ridge,MSE,TSTR,80.37709128361296,6.897207875762852,2,75.44312599764883,85.31105656957708
11. online shopping,GaussianCopula,Ridge,R2,TRTR,0.9575962481665549,0.00903337102894155,2,0.9511341638166465,0.9640583325164632
11. online shopping,GaussianCopula,Ridge,R2,TSTR,0.5584510879063904,0.03788958502218733,2,0.5313465115957363,0.5855556642170445
11. online shopping,GaussianCopula,Ridge,RMSE,TRTR,2.763255883840659,0.3043361503521687,2,2.545546916944329,2.9809648507369886
11. online shopping,GaussianCopula,Ridge,RMSE,TSTR,8.957687553362392,0.3900498258049853,2,8.678662716793246,9.236712389931538
11. online shopping,GaussianCopula,SVR_RBF,MAE,TRTR,10.56628583900171,0.03472214492441093,2,10.541447112839304,10.591124565164115
11. online shopping,GaussianCopula,SVR_RBF,MAE,TSTR,10.71064814529022,0.02750424584964734,2,10.690972793077673,10.730323497502766
11. online shopping,GaussianCopula,SVR_RBF,MSE,TRTR,181.5959542291815,4.291793619994307,2,178.52579002404187,184.66611843432113
11. online shopping,GaussianCopula,SVR_RBF,MSE,TSTR,183.2761348550787,2.979469740550607,2,181.14475059999253,185.40751911016488
11. online shopping,GaussianCopula,SVR_RBF,R2,TRTR,0.002408587447309108,0.02357682734688778,2,-0.014457258816581818,0.019274433711200033
11. online shopping,GaussianCopula,SVR_RBF,R2,TSTR,-0.006821429658782907,0.01636761920027539,2,-0.018530119088287257,0.004887259770721443
11. online shopping,GaussianCopula,SVR_RBF,RMSE,TRTR,13.47493004361626,0.1571077083812699,2,13.362541959441716,13.587318127790804
11. online shopping,GaussianCopula,SVR_RBF,RMSE,TSTR,13.53755002381502,0.1099202124003247,2,13.458917840766743,13.616182206863298
11. online shopping,TVAE,Decision Tree,MAE,TRTR,0.9005000000000001,0.2422515909820477,2,0.7272036514043296,1.0737963485956705
11. online shopping,TVAE,Decision Tree,MAE,TSTR,15.919275,0.9826592644530617,2,15.21632290894008,16.62222709105992
11. online shopping,TVAE,Decision Tree,MSE,TRTR,8.9375,3.318162351195144,2,6.563829646882046,11.311170353117955
11. online shopping,TVAE,Decision Tree,MSE,TSTR,381.5551995833334,31.67387151285608,2,358.8970768572244,404.21332230944233
11. online shopping,TVAE,Decision Tree,R2,TRTR,0.9509021371784675,0.01822821593718078,2,0.9378624570239585,0.9639418173329765
11. online shopping,TVAE,Decision Tree,R2,TSTR,-1.096060962012308,0.1739993732660206,2,-1.220532615315799,-0.9715893087088173
11. online shopping,TVAE,Decision Tree,RMSE,TRTR,2.944048021742569,0.5478049588774642,2,2.5521719612749165,3.3359240822102216
11. online shopping,TVAE,Decision Tree,RMSE,TSTR,19.51808620985911,0.816163305990741,2,18.93423815250436,20.10193426721386
11. online shopping,TVAE,ElasticNet,MAE,TRTR,1.064757753809357,0.0960049137240533,2,0.9960799757680409,1.1334355318506735
11. online shopping,TVAE,ElasticNet,MAE,TSTR,12.81877741478963,1.190429108012727,2,11.967195731283185,13.670359098296073
11. online shopping,TVAE,ElasticNet,MSE,TRTR,6.42184071609496,1.767295743593939,2,5.157593500991237,7.686087931198682
11. online shopping,TVAE,ElasticNet,MSE,TSTR,257.3991370999354,45.58507203568981,2,224.7895410092287,290.00873319064203
11. online shopping,TVAE,ElasticNet,R2,TRTR,0.9647218288625945,0.009708581145068963,2,0.9577767282931212,0.9716669294320678
11. online shopping,TVAE,ElasticNet,R2,TSTR,-0.414013708946965,0.2504200966173966,2,-0.593153454460487,-0.234873963433443
11. online shopping,TVAE,ElasticNet,RMSE,TRTR,2.510698495824568,0.3624511908277565,2,2.2514165333822347,2.7699804582669016
11. online shopping,TVAE,ElasticNet,RMSE,TSTR,15.99094438169586,1.369847875351637,2,15.011014243909612,16.97087451948211
11. online shopping,TVAE,Extra Trees,MAE,TRTR,0.7495700000000001,0.1429597830005193,2,0.6473027319519841,0.8518372680480161
11. online shopping,TVAE,Extra Trees,MAE,TSTR,14.22574491666667,0.7487595066632462,2,13.690114632650694,14.761375200682647
11. online shopping,TVAE,Extra Trees,MSE,TRTR,6.994916799999999,2.166609394412335,2,5.44501780712792,8.544815792872077
11. online shopping,TVAE,Extra Trees,MSE,TSTR,292.8749517207917,25.57344890176856,2,274.58080843897164,311.1690950026118
11. online shopping,TVAE,Extra Trees,R2,TRTR,0.9615736542104131,0.01190219757591056,2,0.9530593349780477,0.9700879734427784
11. online shopping,TVAE,Extra Trees,R2,TSTR,-0.6088989318545928,0.1404869019359448,2,-0.7093972073553776,-0.5084006563538079
11. online shopping,TVAE,Extra Trees,RMSE,TRTR,2.612633440819578,0.4334144845952289,2,2.3025873961090038,2.922679485530152
11. online shopping,TVAE,Extra Trees,RMSE,TSTR,17.09835924832419,0.7608932879177495,2,16.554048980092052,17.642669516556328
11. online shopping,TVAE,Gradient Boosting,MAE,TRTR,2.509196149449409,0.09729243726129425,2,2.4395973325541047,2.5787949663447134
11. online shopping,TVAE,Gradient Boosting,MAE,TSTR,13.63818301042138,1.032153046678171,2,12.899825200443246,14.376540820399516
11. online shopping,TVAE,Gradient Boosting,MSE,TRTR,11.39698124250031,1.863887083890135,2,10.063636745057034,12.730325739943586
11. online shopping,TVAE,Gradient Boosting,MSE,TSTR,274.7277052444597,38.90813355190354,2,246.89450320898885,302.5609072799305
11. online shopping,TVAE,Gradient Boosting,R2,TRTR,0.9373910577204072,0.01023920250178061,2,0.9300663734989454,0.944715741941869
11. online shopping,TVAE,Gradient Boosting,R2,TSTR,-0.5092076291319645,0.2137405542683335,2,-0.6621084107175924,-0.35630684754633657
11. online shopping,TVAE,Gradient Boosting,RMSE,TRTR,3.365533160079335,0.2792207229390072,2,3.165790687629859,3.5652756325288104
11. online shopping,TVAE,Gradient Boosting,RMSE,TSTR,16.54116747078083,1.114292973664326,2,15.744050296775772,17.33828464478589
11. online shopping,TVAE,KNN,MAE,TRTR,10.2263,0.3617264313139301,2,9.967536499281064,10.485063500718937
11. online shopping,TVAE,KNN,MAE,TSTR,13.0064,0.3899610236933937,2,12.727438688634647,13.285361311365351
11. online shopping,TVAE,KNN,MSE,TRTR,167.88706,12.38648488745338,2,159.02630249484,176.74781750516
11. online shopping,TVAE,KNN,MSE,TSTR,251.2756,14.43290533560954,2,240.95092149469576,261.60027850530423
11. online shopping,TVAE,KNN,R2,TRTR,0.07771794781645662,0.06804474806659286,2,0.02904166737078267,0.12639422826213056
11. online shopping,TVAE,KNN,R2,TSTR,-0.380374258931279,0.07928669161218728,2,-0.437092541329025,-0.32365597653353306
11. online shopping,TVAE,KNN,RMSE,TRTR,12.94909095144285,0.4808597985331905,2,12.605104573749971,13.293077329135729
11. online shopping,TVAE,KNN,RMSE,TSTR,15.84577572715235,0.4558162456143969,2,15.519704427990414,16.171847026314286
11. online shopping,TVAE,Lasso,MAE,TRTR,0.8192481728838844,0.1147972861097226,2,0.737127141476575,0.9013692042911938
11. online shopping,TVAE,Lasso,MAE,TSTR,13.06277791338732,1.217367019005421,2,12.191926009219353,13.933629817555287
11. online shopping,TVAE,Lasso,MSE,TRTR,6.159752742516979,1.91556318198357,2,4.789441391428033,7.530064093605924
11. online shopping,TVAE,Lasso,MSE,TSTR,270.8642215323568,49.08479978199244,2,235.75107102925352,305.97737203546006
11. online shopping,TVAE,Lasso,R2,TRTR,0.9661616005407936,0.01052308345007079,2,0.9586338401224939,0.9736893609590933
11. online shopping,TVAE,Lasso,R2,TSTR,-0.4879837082021687,0.2696457360915984,2,-0.680876647685603,-0.29509076871873435
11. online shopping,TVAE,Lasso,RMSE,TRTR,2.453057844989738,0.3975759209834837,2,2.1686491642595285,2.7374665257199475
11. online shopping,TVAE,Lasso,RMSE,TSTR,16.40126811728986,1.43860490952094,2,15.372152160275323,17.430384074304396
11. online shopping,TVAE,Linear Regression,MAE,TRTR,0.6782799356050779,0.1185211878707136,2,0.5934949853558215,0.7630648858543344
11. online shopping,TVAE,Linear Regression,MAE,TSTR,13.1264573765351,1.215032347472283,2,12.257275595771578,13.995639157298623
11. online shopping,TVAE,Linear Regression,MSE,TRTR,6.000789990466821,1.799753642096504,2,4.7133237935154195,7.288256187418222
11. online shopping,TVAE,Linear Regression,MSE,TSTR,274.0567024868626,49.55593284351391,2,238.60652369456054,309.50688127916465
11. online shopping,TVAE,Linear Regression,R2,TRTR,0.96703485720025,0.009886887544862414,2,0.9599622039163025,0.9741075104841974
11. online shopping,TVAE,Linear Regression,R2,TSTR,-0.5055214975129019,0.2722338900972228,2,-0.700265890838021,-0.31077710418778276
11. online shopping,TVAE,Linear Regression,RMSE,TRTR,2.422592655947139,0.3827311412260965,2,2.1488032909342523,2.696382020960026
11. online shopping,TVAE,Linear Regression,RMSE,TSTR,16.49792323868685,1.443464696585211,2,15.465330799434257,17.530515677939448
11. online shopping,TVAE,Random Forest,MAE,TRTR,1.170585,0.09081241058724665,2,1.1056217149369645,1.2355482850630355
11. online shopping,TVAE,Random Forest,MAE,TSTR,12.96204317261905,0.5790261492663049,2,12.547832817993562,13.376253527244536
11. online shopping,TVAE,Random Forest,MSE,TRTR,7.260637350000001,1.721183774992327,2,6.029376650084159,8.491898049915843
11. online shopping,TVAE,Random Forest,MSE,TSTR,245.9900515288409,17.01599448417875,2,233.81754236232413,258.1625606953577
11. online shopping,TVAE,Random Forest,R2,TRTR,0.9601139270929011,0.009455266559465283,2,0.953350036861627,0.9668778173241752
11. online shopping,TVAE,Random Forest,R2,TSTR,-0.3513382719356394,0.09347680704404629,2,-0.4182075514043374,-0.28446899246694135
11. online shopping,TVAE,Random Forest,RMSE,TRTR,2.676441844373093,0.3287964647159847,2,2.4412350226739616,2.911648666072224
11. online shopping,TVAE,Random Forest,RMSE,TSTR,15.67565810548741,0.5413917135062083,2,15.288369804385882,16.062946406588935
11. online shopping,TVAE,Ridge,MAE,TRTR,1.483688736346124,0.08750368216312077,2,1.4210923730113267,1.5462850996809212
11. online shopping,TVAE,Ridge,MAE,TSTR,12.66598211518273,1.153036358813419,2,11.841149593049902,13.490814637315559
11. online shopping,TVAE,Ridge,MSE,TRTR,7.718941522750083,1.644384275230758,2,6.542619875365129,8.895263170135037
11. online shopping,TVAE,Ridge,MSE,TSTR,248.9752371101233,42.34864209061576,2,218.6808435313728,279.26963068887375
11. online shopping,TVAE,Ridge,R2,TRTR,0.9575962481665549,0.00903337102894155,2,0.9511341638166465,0.9640583325164632
11. online shopping,TVAE,Ridge,R2,TSTR,-0.3677372909193169,0.2326408749698725,2,-0.5341585474441852,-0.20131603439444862
11. online shopping,TVAE,Ridge,RMSE,TRTR,2.763255883840659,0.3043361503521687,2,2.545546916944329,2.9809648507369886
11. online shopping,TVAE,Ridge,RMSE,TSTR,15.73115584213506,1.293562256622814,2,14.805797148534069,16.65651453573605
11. online shopping,TVAE,SVR_RBF,MAE,TRTR,10.56628583900171,0.03472214492441093,2,10.541447112839304,10.591124565164115
11. online shopping,TVAE,SVR_RBF,MAE,TSTR,10.91459087343203,0.07024963560352665,2,10.864337311459883,10.964844435404176
