Dataset,Generator,metric_category,metric_name,seed_42,seed_123,seed_2024,seed_68,seed_91,seed_2025,seed_55,seed_155,seed_255,seed_355,mean,sd,n_seeds
Adult,CTABGAN,Privacy,NNDR,0.8473105426765587,0.8573446334092896,0.8497525428329902,0.914016444639336,0.8954465445881804,0.9082730650559422,0.9121101602431996,0.909370667971141,0.9096559406126002,0.9103111055754044,0.8913591647604642,0.028074277661601907,10
Adult,CTABGAN,Utility,Accuracy_Gap,0.0456000000000001,0.0535500000000002,0.0649000000000001,0.111116666666667,0.0817833333333335,0.093616666666667,0.0886500000000003,0.095266666666667,0.0731666666666667,0.1022999999999999,0.08099500000000018,0.021369217577547034,10
Adult,CTABGAN,Utility,Accuracy_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,10
Adult,CTABGAN,Utility,Accuracy_TSTR,0.7781,0.77015,0.7588,0.7125833333333332,0.7419166666666667,0.7300833333333332,0.7350499999999999,0.7284333333333332,0.7505333333333335,0.7214000000000003,0.742705,0.021369217577547013,10
Adult,CTABGAN,Utility,F1_Gap,0.046066113959523,0.0438025264865373,0.072075208628337,0.09684952843532,0.0869646389369361,0.0825439877886758,0.0944100216168117,0.0886747679430796,0.0864331224317311,0.1008590030855481,0.07986789193124996,0.020062850072053554,10
Adult,CTABGAN,Utility,F1_TRTR,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.0,10
Adult,CTABGAN,Utility,F1_TSTR,0.7718356648557467,0.7740992523287324,0.7458265701869328,0.7210522503799498,0.7309371398783336,0.7353577910265939,0.723491757198458,0.7292270108721902,0.7314686563835386,0.7170427757297217,0.7380338868840198,0.02006285007205353,10
Adult,CTABGAN,Utility,Precision_Gap,0.035517058882533,0.0342013132314309,0.0480904065707767,0.0822356149296792,0.0889430594329822,0.0726714939104998,0.096303224102315,0.0872288991911731,0.0804128821313606,0.1002835965101602,0.07258875488929106,0.024525584189261828,10
Adult,CTABGAN,Utility,Precision_TRTR,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.0,10
Adult,CTABGAN,Utility,Precision_TSTR,0.7844683305787269,0.785784076229829,0.7718949828904832,0.7377497745315807,0.7310423300282778,0.7473138955507601,0.7236821653589449,0.7327564902700868,0.7395725073298993,0.7197017929510998,0.7473966345719689,0.024525584189261807,10
Adult,CTABGAN,Utility,ROC_AUC_Gap,0.0419985303148749,0.0540522262130596,0.0640940115570276,0.1097636339946461,0.1155841064442001,0.0950842540505176,0.1290875560585103,0.1083267502738006,0.1009775729512334,0.1230388632855707,0.0942007505143441,0.030254142967606264,10
Adult,CTABGAN,Utility,ROC_AUC_TRTR,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.8297875243504865,0.0,10
Adult,CTABGAN,Utility,ROC_AUC_TSTR,0.7877889940356115,0.7757352981374269,0.7656935127934589,0.7200238903558405,0.7142034179062864,0.7347032702999688,0.7006999682919762,0.721460774076686,0.7288099513992531,0.7067486610649159,0.7355867738361423,0.030254142967606236,10
Adult,CTABGAN,Utility,Recall_Gap,0.0456000000000001,0.0535500000000002,0.0649000000000001,0.111116666666667,0.0817833333333335,0.093616666666667,0.0886500000000003,0.095266666666667,0.0731666666666667,0.1022999999999999,0.08099500000000018,0.021369217577547034,10
Adult,CTABGAN,Utility,Recall_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,10
Adult,CTABGAN,Utility,Recall_TSTR,0.7781,0.77015,0.7588,0.7125833333333332,0.7419166666666667,0.7300833333333332,0.7350499999999999,0.7284333333333332,0.7505333333333335,0.7214000000000003,0.742705,0.021369217577547013,10
Adult,CTGAN,Compute,evaluation_time_seconds,22.3622117601335,23.53636956121773,23.96656916290522,82.14290155097842,79.46327403699979,74.1878652528394,93.45683929300004,103.339133383,96.209331302,51.22092914899986,64.9885424452074,32.062444300945046,10
Adult,CTGAN,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
Adult,CTGAN,Compute,total_time_seconds,681.8125435677357,675.8279928970151,677.94778385479,512.1709484371822,477.3816712400876,494.9384818889666,827.0814656089999,946.966019922,943.4445229179998,875.764072467,711.3335502801777,180.8332362652558,10
Adult,CTGAN,Compute,training_time_seconds,659.4353320850059,652.2774233217351,653.9656772413291,428.6434383229353,397.7651414847933,420.6399045190774,733.5253739719999,843.394803304,847.108561182,824.240219409,646.0995874841876,175.99699751428037,10
Adult,CTGAN,Fidelity,KS_Complement,0.7565791666666666,0.7845333333333334,0.7589041666666668,0.808325,0.82825,0.8128041666666667,0.7975708333333333,0.842625,0.7719874999999999,0.8035041666666666,0.7965083333333334,0.028563034242781705,10
Adult,CTGAN,Fidelity,MMD,0.0076491164816627,0.020382356063501,0.010955427069716,0.0070631660226081,0.0189014116648729,0.0141390929576704,0.0055639232009361,0.008648344676652,0.0101574997160391,0.0178018410075576,0.012126217886121591,0.005337667815083889,10
Adult,CTGAN,Fidelity,Quality_Score,0.8218833333333333,0.8355758333333333,0.8527131250000002,0.8562608333333334,0.8745135416666667,0.8482387499999999,0.850280625,0.8345579166666668,0.865198125,0.8367147916666667,0.8475936875000001,0.015766671564251884,10
Adult,CTGAN,Fidelity,Wasserstein_Distance,2384.298374999998,4739.756724999997,3379.189399999998,1874.255266666665,5745.867025,2708.854383333332,3165.171549999999,2344.280249999999,1842.898549999998,1856.360649999999,3004.0932174999984,1314.2533352791781,10
Adult,CTGAN,Privacy,MIA_AUC,0.6348148148148148,0.581604938271605,0.6374074074074074,0.6330864197530863,0.5387654320987654,0.6308641975308642,0.5744444444444444,0.6641975308641975,0.6450617283950617,0.6662962962962963,0.6206543209876543,0.04174113854811493,10
Adult,CTGAN,Privacy,Mahalanobis_Distance,4.010773724726963,3.894644446052669,3.88612264352469,4.149786203708573,4.016414229205983,3.911858958652571,4.006727963381839,4.098036254134838,3.914443599702774,3.868149915423814,3.9756957938514716,0.09609709546254129,10
Adult,CTGAN,Privacy,Mean_Distance,4.010773724726963,3.894644446052669,3.88612264352469,4.149786203708573,4.016414229205983,3.911858958652571,4.006727963381839,4.098036254134838,3.914443599702774,3.868149915423814,3.9756957938514716,0.09609709546254129,10
Adult,CTGAN,Privacy,Median_Distance,3.884827247174535,3.747754237857838,3.861120428677681,3.946423891690857,3.802280384170415,3.840981067069107,3.846468596519049,3.978546301621361,3.777763434690874,3.722230785326336,3.8408396374798053,0.08211608339739682,10
Adult,CTGAN,Privacy,NNDR,0.8740941014509749,0.870007724262842,0.8687290736151813,0.8744110849046065,0.8606067982704956,0.8701785139189822,0.8649028776689456,0.8662255459147143,0.8721916006367492,0.8653521647115756,0.8686699485355067,0.004410102457285498,10
Adult,CTGAN,Utility,Accuracy_Gap,0.0261500000000001,0.0311000000000001,0.0309166666666669,0.0246000000000002,0.0287500000000001,0.0277666666666667,0.0360666666666668,0.0327000000000001,0.0450500000000002,0.0430833333333334,0.03261833333333346,0.006878282381417514,10
Adult,CTGAN,Utility,Accuracy_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,10
Adult,CTGAN,Utility,Accuracy_TSTR,0.7975500000000001,0.7926000000000001,0.7927833333333333,0.7990999999999999,0.79495,0.7959333333333335,0.7876333333333334,0.791,0.77865,0.7806166666666667,0.7910816666666667,0.006878282381417518,10
Adult,CTGAN,Utility,F1_Gap,0.0387428587445353,0.0366392206890325,0.0438459629418512,0.0458142863005527,0.0340956207086416,0.0321428190282624,0.044725134239156,0.0622513501285957,0.0718447212433625,0.0473965734945364,0.04574985475185263,0.0125330954563591,10
Adult,CTGAN,Utility,F1_TRTR,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.8179017788152698,0.0,10
Adult,CTGAN,Utility,F1_TSTR,0.7791589200707345,0.7812625581262372,0.7740558158734185,0.7720874925147171,0.7838061581066281,0.7857589597870074,0.7731766445761138,0.7556504286866741,0.7460570575719073,0.7705052053207334,0.7721519240634173,0.012533095456359082,10
Adult,CTGAN,Utility,Precision_Gap,0.032016145041146,0.0367081652846814,0.0430695116454622,0.0337753035890155,0.0360452348804344,0.0370217895147839,0.045838850371048,0.040738858646647,0.0516683380270601,0.0479418745061908,0.04048240715064693,0.0064875193850603904,10
Adult,CTGAN,Utility,Precision_TRTR,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.81998538946126,0.0,10
