dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Adult,ForestDiffusion,Utility,ROC_AUC_TSTR,0.7797259989394213,0.8100964771292212,0.8114950242092582,0.8004391667593002,0.0179517540740347,0.800439 ± 0.0179518,3,classification
Adult,ForestDiffusion,Utility,Recall_Gap,0.0273166666666668,0.0086333333333336,0.0150833333333334,0.017011111111111265,0.009489677627900777,0.0170111 ± 0.00948968,3,classification
Adult,ForestDiffusion,Utility,Recall_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,ForestDiffusion,Utility,Recall_TSTR,0.7963833333333333,0.8150666666666666,0.8086166666666668,0.806688888888889,0.009489677627900811,0.806689 ± 0.00948968,3,classification
Adult,GaussianCopula,Compute,evaluation_time_seconds,26.73019925504923,26.237828218843788,25.696289150975645,26.22143887495622,0.5171498658717423,26.2214 ± 0.51715,3,classification
Adult,GaussianCopula,Compute,generation_time_seconds,0.0,0.0,0.0,0.0,0.0,0 ± 0,3,classification
Adult,GaussianCopula,Compute,total_time_seconds,29.05453452281654,28.570663955062628,28.05557583086193,28.560258102913696,0.49956063533581685,28.5603 ± 0.499561,3,classification
Adult,GaussianCopula,Compute,training_time_seconds,2.310515312012285,2.3192961160093546,2.344012072775513,2.324607833599051,0.0173686212239702,2.32461 ± 0.0173686,3,classification
Adult,GaussianCopula,Fidelity,KS_Complement,0.6734874999999999,0.6734874999999999,0.6734874999999999,0.6734874999999999,0.0,0.673487 ± 0,3,classification
Adult,GaussianCopula,Fidelity,MMD,0.180721131511976,0.180721131511976,0.180721131511976,0.180721131511976,0.0,0.180721 ± 0,3,classification
Adult,GaussianCopula,Fidelity,Quality_Score,0.8082037499999999,0.8082037499999999,0.8082037499999999,0.80820375,1.3597399555105182e-16,0.808204 ± 1.35974e-16,3,classification
Adult,GaussianCopula,Fidelity,Wasserstein_Distance,6123.518841666665,6123.518841666665,6123.518841666665,6123.518841666665,0.0,6123.52 ± 0,3,classification
Adult,GaussianCopula,Privacy,MIA_AUC,0.8920987654320988,0.8920987654320988,0.8920987654320988,0.8920987654320988,0.0,0.892099 ± 0,3,classification
Adult,GaussianCopula,Privacy,Mahalanobis_Distance,6.035120695544071,6.035120695544071,6.035120695544071,6.03512069554407,1.0877919644084146e-15,6.03512 ± 1.08779e-15,3,classification
Adult,GaussianCopula,Privacy,Mean_Distance,6.035120695544071,6.035120695544071,6.035120695544071,6.03512069554407,1.0877919644084146e-15,6.03512 ± 1.08779e-15,3,classification
Adult,GaussianCopula,Privacy,Median_Distance,5.152309420905769,5.152309420905769,5.152309420905769,5.152309420905769,0.0,5.15231 ± 0,3,classification
Adult,GaussianCopula,Privacy,NNDR,0.9317307246967576,0.9317307246967576,0.9317307246967576,0.9317307246967576,0.0,0.931731 ± 0,3,classification
Adult,GaussianCopula,Utility,Accuracy_Gap,0.0920333333333334,0.0920333333333334,0.0920333333333334,0.0920333333333334,0.0,0.0920333 ± 0,3,classification
Adult,GaussianCopula,Utility,Accuracy_TRTR,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.8237000000000002,0.0,0.8237 ± 0,3,classification
Adult,GaussianCopula,Utility,Accuracy_TSTR,0.7316666666666668,0.7316666666666668,0.7316666666666668,0.7316666666666668,0.0,0.731667 ± 0,3,classification
Adult,GaussianCopula,Utility,F1_Gap,0.1483243740242071,0.1483243740242071,0.1483243740242071,0.1483243740242071,0.0,0.148324 ± 0,3,classification
