dataset,generator,metric_category,metric_name,seed_42,seed_123,seed_2024,mean,sd,mean_sd,n_seeds,task
Cancer,CTGAN,Fidelity,Quality_Score,0.6722121099996817,,,0.6722121099996817,0.0,0.672212 ± 0,1,classification
Cancer,CTGAN,Fidelity,Wasserstein_Distance,23.458555318099386,23.614010534310435,20.70595432454513,22.592840058984986,1.635938541689839,22.5928 ± 1.63594,3,classification
Cancer,CopulaGAN,Fidelity,KS_Complement,0.6973714285714284,0.6704912087912088,0.6716725274725273,0.6798450549450549,0.015189773132773927,0.679845 ± 0.0151898,3,classification
Cancer,CopulaGAN,Fidelity,MMD,0.268642812482075,0.2646409755683581,0.2578231857459137,0.26370232459878223,0.005470546582333293,0.263702 ± 0.00547055,3,classification
Cancer,CopulaGAN,Fidelity,Quality_Score,0.670829269714067,0.656727473538518,0.6592414056312632,0.6622660496279494,0.007521736323761902,0.662266 ± 0.00752174,3,classification
Cancer,CopulaGAN,Fidelity,Wasserstein_Distance,33.40136545244344,43.11187027961803,36.75500236204747,37.75607936470298,4.932047482899932,37.7561 ± 4.93205,3,classification
Cancer,ForestDiffusion,Fidelity,KS_Complement,0.9220315018315018,0.9207567765567763,0.9167886446886448,0.9198589743589745,0.002734305093599693,0.919859 ± 0.00273431,3,classification
Cancer,ForestDiffusion,Fidelity,MMD,0.010400103568748,0.0134722527259912,0.0161069669908813,0.013326441095206832,0.002856224484082922,0.0133264 ± 0.00285622,3,classification
Cancer,ForestDiffusion,Fidelity,Quality_Score,0.939384223677773,0.9399777327547574,0.9362108265394866,0.9385242609906723,0.0020253511982037567,0.938524 ± 0.00202535,3,classification
Cancer,ForestDiffusion,Fidelity,Wasserstein_Distance,3.239384574421269,3.1762658523507623,2.6315681887210487,3.015739538497693,0.33419562049922236,3.01574 ± 0.334196,3,classification
Cancer,GaussianCopula,Fidelity,KS_Complement,0.9201659340659342,0.9201659340659342,0.9201659340659342,0.9201659340659342,0.0,0.920166 ± 0,3,classification
Cancer,GaussianCopula,Fidelity,MMD,0.0173158059268259,0.0173158059268259,0.0173158059268259,0.0173158059268259,0.0,0.0173158 ± 0,3,classification
Cancer,GaussianCopula,Fidelity,Quality_Score,0.931154552368642,0.931154552368642,0.931154552368642,0.9311545523686421,1.3597399555105182e-16,0.931155 ± 1.35974e-16,3,classification
Cancer,GaussianCopula,Fidelity,Wasserstein_Distance,3.709511765923111,3.709511765923111,3.709511765923111,3.709511765923111,0.0,3.70951 ± 0,3,classification
Cancer,TVAE,Fidelity,KS_Complement,0.8521739926739927,0.8690578754578753,0.8532776556776558,0.8581698412698412,0.00944544781184363,0.85817 ± 0.00944545,3,classification
Cancer,TVAE,Fidelity,MMD,0.0366128893592974,0.0232539722053743,0.0340983000939884,0.0313217205528867,0.007099099403614069,0.0313217 ± 0.0070991,3,classification
Cancer,TVAE,Fidelity,Quality_Score,0.8403516811907786,0.8664644771488004,0.844786637905687,0.8505342654150887,0.013973043500842698,0.850534 ± 0.013973,3,classification
Cancer,TVAE,Fidelity,Wasserstein_Distance,10.558340179198533,8.330919436962121,9.562440206568423,9.483899940909692,1.1157854725410075,9.4839 ± 1.11579,3,classification
Cancer,TabDDPM,Fidelity,KS_Complement,0.3734575091575091,0.3868868131868132,0.3425406593406593,0.36762832722832717,0.022740489478226135,0.367628 ± 0.0227405,3,classification
Cancer,TabDDPM,Fidelity,MMD,0.3821379789475543,0.4341899311894044,0.3734439961810518,0.39659063543933687,0.032850823654238075,0.396591 ± 0.0328508,3,classification
Cancer,TabDDPM,Fidelity,Quality_Score,0.6019209877986296,0.6054989324988613,0.578322562603808,0.595247494300433,0.014766191342761501,0.595247 ± 0.0147662,3,classification
Cancer,TabDDPM,Fidelity,Wasserstein_Distance,100.8271601840026,92.26149115312096,86.149298966989,93.07931676803753,7.3730272974395135,93.0793 ± 7.37303,3,classification
Cancer,WGAN_GP,Fidelity,KS_Complement,0.8610923076923077,0.8721967032967034,0.8366336996336996,0.8566409035409036,0.01819458866182632,0.856641 ± 0.0181946,3,classification
Cancer,WGAN_GP,Fidelity,MMD,0.0277064381526815,0.0242732306293128,0.0322525160850238,0.0280773949556727,0.004002556159280513,0.0280774 ± 0.00400256,3,classification
Cancer,WGAN_GP,Fidelity,Quality_Score,0.8765201100650197,0.8804574161097671,0.8623379685731584,0.8731051649159817,0.009530214191516524,0.873105 ± 0.00953021,3,classification
Cancer,WGAN_GP,Fidelity,Wasserstein_Distance,12.395274328527844,9.648387456650177,12.200928431616186,11.41486340559807,1.5328961284347076,11.4149 ± 1.5329,3,classification
