dataset,dataset_id,problem_type,generator,seed,batch,batch_label,metric_category,metric_name,metric_value,split_seed,n_synthetic_samples,n_train,n_test,training_time_seconds,generation_time_seconds,evaluation_time_seconds,total_time_seconds,task
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,F1_TSTR,0.8836764315731873,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,F1_Gap,0.0743134870945512,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,Precision_TRTR,0.9585588829451,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,Precision_TSTR,0.8865971145598777,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,Precision_Gap,0.0719617683852222,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,Recall_TRTR,0.958187134502924,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,Recall_TSTR,0.8830409356725146,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,Recall_Gap,0.0751461988304093,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,ROC_AUC_TRTR,0.9709325396825398,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,ROC_AUC_TSTR,0.907908950617284,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Utility,ROC_AUC_Gap,0.0630235890652558,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Privacy,Mahalanobis_Distance,24.79547865999215,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Privacy,Mean_Distance,24.79547865999215,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Privacy,Median_Distance,22.60358181601866,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Privacy,NNDR,0.9265473038895928,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Privacy,MIA_AUC,0.8009876543209877,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Compute,training_time_seconds,12.78622391098179,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Compute,generation_time_seconds,0.0,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Compute,evaluation_time_seconds,6.515060761012137,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,WGAN_GP,42,1st_batch,1st batch,Compute,total_time_seconds,19.31177953793668,42,1000,455,114,12.78622391098179,0,6.515060761012137,19.31177953793668,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Fidelity,Quality_Score,0.6019209877986296,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Fidelity,KS_Complement,0.3734575091575091,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Fidelity,Wasserstein_Distance,100.8271601840026,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Fidelity,MMD,0.3821379789475543,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,Accuracy_TRTR,0.958187134502924,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,Accuracy_TSTR,0.631578947368421,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,Accuracy_Gap,0.3266081871345029,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,F1_TRTR,0.9579899186677384,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,F1_TSTR,0.4889643463497452,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,F1_Gap,0.4690255723179933,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,Precision_TRTR,0.9585588829451,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,Precision_TSTR,0.3988919667590027,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,Precision_Gap,0.5596669161860972,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,Recall_TRTR,0.958187134502924,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,Recall_TSTR,0.631578947368421,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,Recall_Gap,0.3266081871345029,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,ROC_AUC_TRTR,0.9709325396825398,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,ROC_AUC_TSTR,0.3511243386243386,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Utility,ROC_AUC_Gap,0.6198082010582011,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Privacy,Mahalanobis_Distance,51.54657606181053,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Privacy,Mean_Distance,51.54657606181053,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Privacy,Median_Distance,42.96938771738928,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Privacy,NNDR,0.9261180863151296,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Privacy,MIA_AUC,1.0,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Compute,training_time_seconds,20.43498746212572,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Compute,generation_time_seconds,0.0,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Compute,evaluation_time_seconds,5.334988909075037,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,TabDDPM,42,1st_batch,1st batch,Compute,total_time_seconds,25.78092254209332,42,1000,455,114,20.43498746212572,0,5.334988909075037,25.78092254209332,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Fidelity,Quality_Score,0.939384223677773,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Fidelity,KS_Complement,0.9220315018315018,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Fidelity,Wasserstein_Distance,3.239384574421269,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Fidelity,MMD,0.010400103568748,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,Accuracy_TRTR,0.958187134502924,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,Accuracy_TSTR,0.9593567251461989,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,Accuracy_Gap,-0.0011695906432749,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,F1_TRTR,0.9579899186677384,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,F1_TSTR,0.9590639910658616,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,F1_Gap,-0.0010740723981229,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,Precision_TRTR,0.9585588829451,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,Precision_TSTR,0.9599907292998484,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,Precision_Gap,-0.0014318463547485,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,Recall_TRTR,0.958187134502924,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,Recall_TSTR,0.9593567251461989,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,Recall_Gap,-0.0011695906432749,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,ROC_AUC_TRTR,0.9709325396825398,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,ROC_AUC_TSTR,0.9738536155202824,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Utility,ROC_AUC_Gap,-0.0029210758377425,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Privacy,Mahalanobis_Distance,13.16707971930708,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Privacy,Mean_Distance,13.16707971930708,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Privacy,Median_Distance,10.54835759344388,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Privacy,NNDR,0.905741290237772,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Privacy,MIA_AUC,0.4787654320987655,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Compute,training_time_seconds,7.005515724187717,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Compute,generation_time_seconds,0.0,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Compute,evaluation_time_seconds,5.938732716022059,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Cancer,cancer,classification,ForestDiffusion,42,1st_batch,1st batch,Compute,total_time_seconds,12.95623264508322,42,1000,455,114,7.005515724187717,0,5.938732716022059,12.95623264508322,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Fidelity,Quality_Score,0.7149051663345414,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Fidelity,KS_Complement,0.8281821242730334,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Fidelity,Wasserstein_Distance,44.14661379330957,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Fidelity,MMD,0.0705756794630848,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,Accuracy_TRTR,0.9258771929824562,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,Accuracy_TSTR,0.5087719298245614,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,Accuracy_Gap,0.4171052631578947,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,F1_TRTR,0.9258098934736716,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,F1_TSTR,0.5015521520616136,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,F1_Gap,0.4242577414120581,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,Precision_TRTR,0.9271394000040216,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,Precision_TSTR,0.507345196463688,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,Precision_Gap,0.4197942035403336,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,Recall_TRTR,0.9258771929824562,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,Recall_TSTR,0.5087719298245614,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,Recall_Gap,0.4171052631578947,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
Alzheimers,alzhimers,classification,CTGAN,42,1st_batch,1st batch,Utility,ROC_AUC_TRTR,0.9350427350427352,42,1000,297,76,32.73505255091004,0,4.161934476112947,37.02561031584628,classification
