Dataset,Generator,Seed,Experiment,Metric,Value,Mean,Std,Classifier,RegressionModel,Regressor,Leakage,LeakageLevel,TrainingPercentage,EvaluationType,Category,MetricValue,SourceFile
15. Real Estate Valuation,CTABGAN,,,Wasserstein_Distance,,0.024693,,,,,,0.0,,Score,Fidelity,0.024693,Generators/Other GANS/15. Real Estate Valuation_other GAN.ipynb
15. Real Estate Valuation,GaussianCopula,,,JS_Divergence,,0.8356060000000001,,,,,,0.0,,Score,Fidelity,0.8356060000000001,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,,,JS_Divergence,,0.3109671666666667,,,,,,0.0,,Score,Fidelity,0.3109671666666667,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,,,JS_Divergence,,0.3512481666666667,,,,,,0.0,,Score,Fidelity,0.3512481666666667,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,,,JS_Divergence,,0.3247696666666667,,,,,,0.0,,Score,Fidelity,0.3247696666666667,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,,,KS_Complement,,0.8043,,,,,,0.0,,Score,Fidelity,0.8043,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,,,KS_Complement,,0.8945000000000001,,,,,,0.0,,Score,Fidelity,0.8945000000000001,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,,,KS_Complement,,0.7287,,,,,,0.0,,Score,Fidelity,0.7287,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,,,KS_Complement,,0.7720999999999999,,,,,,0.0,,Score,Fidelity,0.7720999999999999,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,,,MMD_Multivariate,,0.557081,,,,,,0.0,,Score,Fidelity,0.557081,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,,,MMD_Multivariate,,0.557081,,,,,,0.0,,Score,Fidelity,0.557081,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,,,MMD_Multivariate,,0.557081,,,,,,0.0,,Score,Fidelity,0.557081,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,,,MMD_Multivariate,,0.557081,,,,,,0.0,,Score,Fidelity,0.557081,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,,,PCA_Correlation_Diff,,0.877297,,,,,,0.0,,Score,Fidelity,0.877297,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,,,PCA_Correlation_Diff,,0.758204,,,,,,0.0,,Score,Fidelity,0.758204,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,,,PCA_Correlation_Diff,,0.864963,,,,,,0.0,,Score,Fidelity,0.864963,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,,,PCA_Correlation_Diff,,0.842184,,,,,,0.0,,Score,Fidelity,0.842184,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,,,PCA_Mean_Error,,54.66314,,,,,,0.0,,Score,Fidelity,54.66314,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,,,PCA_Mean_Error,,49.869909,,,,,,0.0,,Score,Fidelity,49.869909,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,,,PCA_Mean_Error,,71.639749,,,,,,0.0,,Score,Fidelity,71.639749,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,,,PCA_Mean_Error,,55.159242,,,,,,0.0,,Score,Fidelity,55.159242,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,,,Cosine_Similarity,,-0.050764,,,,,,0.0,,Score,Fidelity,-0.050764,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,,,Cosine_Similarity,,-0.050747,,,,,,0.0,,Score,Fidelity,-0.050747,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,,,Cosine_Similarity,,-0.050746,,,,,,0.0,,Score,Fidelity,-0.050746,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,,,Cosine_Similarity,,-0.050741,,,,,,0.0,,Score,Fidelity,-0.050741,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,,,MMD,,0.558462,,,,,,0.0,,Score,Fidelity,0.558462,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,,,MMD,,0.558462,,,,,,0.0,,Score,Fidelity,0.558462,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,,,MMD,,0.558462,,,,,,0.0,,Score,Fidelity,0.558462,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,,,MMD,,0.558462,,,,,,0.0,,Score,Fidelity,0.558462,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,,,Gower_Distance,,0.700365,,,,,,0.0,,Score,Fidelity,0.700365,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,,,Gower_Distance,,0.721756,,,,,,0.0,,Score,Fidelity,0.721756,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,,,Gower_Distance,,0.667636,,,,,,0.0,,Score,Fidelity,0.667636,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,,,Gower_Distance,,0.708963,,,,,,0.0,,Score,Fidelity,0.708963,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CopulaGAN,,,Wasserstein_Distance,,340.846522,,,,,,0.0,,Score,Fidelity,340.846522,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,CTGAN,,,Wasserstein_Distance,,340.821029,,,,,,0.0,,Score,Fidelity,340.821029,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,GaussianCopula,,,Wasserstein_Distance,,340.8144,,,,,,0.0,,Score,Fidelity,340.8144,Generators/SDV models/15. Real Estate Valuation.ipynb
15. Real Estate Valuation,TVAE,,,Wasserstein_Distance,,340.802477,,,,,,0.0,,Score,Fidelity,340.802477,Generators/SDV models/15. Real Estate Valuation.ipynb
14. Energy Efficiency,ForestDiffusion,,,KS_Complement,,0.7087,,,,,,0.0,,Score,Fidelity,0.7087,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,,,KS_Complement,,0.6547,,,,,,0.0,,Score,Fidelity,0.6547,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,,,MMD_Multivariate,,0.058913,,,,,,0.0,,Score,Fidelity,0.058913,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,,,MMD_Multivariate,,-0.000548,,,,,,0.0,,Score,Fidelity,-0.000548,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,,,PCA_Correlation_Diff,,0.130137,,,,,,0.0,,Score,Fidelity,0.130137,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,,,PCA_Correlation_Diff,,0.505822,,,,,,0.0,,Score,Fidelity,0.505822,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,,,PCA_Mean_Error,,0.744817,,,,,,0.0,,Score,Fidelity,0.744817,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,,,PCA_Mean_Error,,10.645464,,,,,,0.0,,Score,Fidelity,10.645464,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,,,Cosine_Similarity,,0.000579,,,,,,0.0,,Score,Fidelity,0.000579,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,,,Cosine_Similarity,,0.001883,,,,,,0.0,,Score,Fidelity,0.001883,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,,,MMD,,0.096222,,,,,,0.0,,Score,Fidelity,0.096222,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,,,MMD,,0.000597,,,,,,0.0,,Score,Fidelity,0.000597,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,,,Gower_Distance,,0.623942,,,,,,0.0,,Score,Fidelity,0.623942,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,,,Gower_Distance,,0.551458,,,,,,0.0,,Score,Fidelity,0.551458,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,TabDDPM,,,Wasserstein_Distance,,0.162632,,,,,,0.0,,Score,Fidelity,0.162632,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,ForestDiffusion,,,Wasserstein_Distance,,0.010613,,,,,,0.0,,Score,Fidelity,0.010613,Generators/Diffusion GANs/14. Energy Efficiency_diffusion.ipynb
14. Energy Efficiency,WGAN_GP,,,KS_Complement,,0.6267,,,,,,0.0,,Score,Fidelity,0.6267,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,,,KS_Complement,,0.7048000000000001,,,,,,0.0,,Score,Fidelity,0.7048000000000001,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,,,MMD_Multivariate,,0.097387,,,,,,0.0,,Score,Fidelity,0.097387,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,,,MMD_Multivariate,,0.018008,,,,,,0.0,,Score,Fidelity,0.018008,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,,,PCA_Correlation_Diff,,0.692157,,,,,,0.0,,Score,Fidelity,0.692157,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,,,PCA_Correlation_Diff,,0.988662,,,,,,0.0,,Score,Fidelity,0.988662,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,,,PCA_Mean_Error,,4.049586,,,,,,0.0,,Score,Fidelity,4.049586,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,,,PCA_Mean_Error,,9.30352,,,,,,0.0,,Score,Fidelity,9.30352,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,,,Cosine_Similarity,,-0.003831,,,,,,0.0,,Score,Fidelity,-0.003831,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,,,Cosine_Similarity,,0.000862,,,,,,0.0,,Score,Fidelity,0.000862,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,,,MMD,,0.120882,,,,,,0.0,,Score,Fidelity,0.120882,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,,,MMD,,0.030559,,,,,,0.0,,Score,Fidelity,0.030559,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,,,Gower_Distance,,0.837679,,,,,,0.0,,Score,Fidelity,0.837679,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,,,Gower_Distance,,0.632868,,,,,,0.0,,Score,Fidelity,0.632868,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,CTABGAN,,,Wasserstein_Distance,,0.154255,,,,,,0.0,,Score,Fidelity,0.154255,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,WGAN_GP,,,Wasserstein_Distance,,0.147232,,,,,,0.0,,Score,Fidelity,0.147232,Generators/Other GANS/14. Energy Efficiency_other GAN.ipynb
14. Energy Efficiency,TVAE,,,JS_Divergence,,0.272864,,,,,,0.0,,Score,Fidelity,0.272864,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,,,JS_Divergence,,0.1319796666666667,,,,,,0.0,,Score,Fidelity,0.1319796666666667,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,GaussianCopula,,,KS_Complement,,0.7555,,,,,,0.0,,Score,Fidelity,0.7555,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,,,KS_Complement,,0.8604,,,,,,0.0,,Score,Fidelity,0.8604,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,,,KS_Complement,,0.8096,,,,,,0.0,,Score,Fidelity,0.8096,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,,,KS_Complement,,0.7759,,,,,,0.0,,Score,Fidelity,0.7759,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,,,MMD_Multivariate,,0.054252,,,,,,0.0,,Score,Fidelity,0.054252,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,,,MMD_Multivariate,,0.030936,,,,,,0.0,,Score,Fidelity,0.030936,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,GaussianCopula,,,MMD_Multivariate,,0.02369,,,,,,0.0,,Score,Fidelity,0.02369,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,,,MMD_Multivariate,,0.01939,,,,,,0.0,,Score,Fidelity,0.01939,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,GaussianCopula,,,PCA_Correlation_Diff,,0.391368,,,,,,0.0,,Score,Fidelity,0.391368,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,,,PCA_Correlation_Diff,,0.197171,,,,,,0.0,,Score,Fidelity,0.197171,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,,,PCA_Correlation_Diff,,0.991153,,,,,,0.0,,Score,Fidelity,0.991153,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,,,PCA_Correlation_Diff,,1.01786,,,,,,0.0,,Score,Fidelity,1.01786,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,GaussianCopula,,,PCA_Mean_Error,,3.734944,,,,,,0.0,,Score,Fidelity,3.734944,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,,,PCA_Mean_Error,,6.5698,,,,,,0.0,,Score,Fidelity,6.5698,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,,,PCA_Mean_Error,,6.337747,,,,,,0.0,,Score,Fidelity,6.337747,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,,,PCA_Mean_Error,,6.831319,,,,,,0.0,,Score,Fidelity,6.831319,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,,,Cosine_Similarity,,-0.001534,,,,,,0.0,,Score,Fidelity,-0.001534,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,GaussianCopula,,,Cosine_Similarity,,0.001194,,,,,,0.0,,Score,Fidelity,0.001194,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,,,Cosine_Similarity,,0.002569,,,,,,0.0,,Score,Fidelity,0.002569,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,,,Cosine_Similarity,,0.00282,,,,,,0.0,,Score,Fidelity,0.00282,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,,,MMD,,0.054927,,,,,,0.0,,Score,Fidelity,0.054927,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,,,MMD,,0.0318,,,,,,0.0,,Score,Fidelity,0.0318,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,GaussianCopula,,,MMD,,0.024683,,,,,,0.0,,Score,Fidelity,0.024683,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,,,MMD,,0.020381,,,,,,0.0,,Score,Fidelity,0.020381,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,GaussianCopula,,,Gower_Distance,,0.611222,,,,,,0.0,,Score,Fidelity,0.611222,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,,,Gower_Distance,,0.628166,,,,,,0.0,,Score,Fidelity,0.628166,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,,,Gower_Distance,,0.595962,,,,,,0.0,,Score,Fidelity,0.595962,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,,,Gower_Distance,,0.61768,,,,,,0.0,,Score,Fidelity,0.61768,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CTGAN,,,Wasserstein_Distance,,0.102021,,,,,,0.0,,Score,Fidelity,0.102021,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,CopulaGAN,,,Wasserstein_Distance,,0.098246,,,,,,0.0,,Score,Fidelity,0.098246,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,GaussianCopula,,,Wasserstein_Distance,,0.089152,,,,,,0.0,,Score,Fidelity,0.089152,Generators/SDV models/14. Energy Efficiency.ipynb
14. Energy Efficiency,TVAE,,,Wasserstein_Distance,,0.055541,,,,,,0.0,,Score,Fidelity,0.055541,Generators/SDV models/14. Energy Efficiency.ipynb
13. Concrete Compressive Strength,ForestDiffusion,,,JS_Divergence,,0.007319,,,,,,0.0,,Score,Fidelity,0.007319,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,TabDDPM,,,JS_Divergence,,0.031480875,,,,,,0.0,,Score,Fidelity,0.031480875,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,ForestDiffusion,,,KS_Complement,,0.877,,,,,,0.0,,Score,Fidelity,0.877,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,TabDDPM,,,KS_Complement,,0.9489,,,,,,0.0,,Score,Fidelity,0.9489,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,TabDDPM,,,MMD_Multivariate,,0.000832,,,,,,0.0,,Score,Fidelity,0.000832,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,ForestDiffusion,,,MMD_Multivariate,,0.000235,,,,,,0.0,,Score,Fidelity,0.000235,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,ForestDiffusion,,,PCA_Correlation_Diff,,0.097754,,,,,,0.0,,Score,Fidelity,0.097754,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,TabDDPM,,,PCA_Correlation_Diff,,0.277647,,,,,,0.0,,Score,Fidelity,0.277647,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,ForestDiffusion,,,PCA_Mean_Error,,3.217264,,,,,,0.0,,Score,Fidelity,3.217264,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,TabDDPM,,,PCA_Mean_Error,,2.932205,,,,,,0.0,,Score,Fidelity,2.932205,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,TabDDPM,,,Cosine_Similarity,,0.002792,,,,,,0.0,,Score,Fidelity,0.002792,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,ForestDiffusion,,,Cosine_Similarity,,0.003079,,,,,,0.0,,Score,Fidelity,0.003079,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,TabDDPM,,,MMD,,0.002176,,,,,,0.0,,Score,Fidelity,0.002176,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,ForestDiffusion,,,MMD,,0.001323,,,,,,0.0,,Score,Fidelity,0.001323,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,ForestDiffusion,,,Gower_Distance,,0.762258,,,,,,0.0,,Score,Fidelity,0.762258,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,TabDDPM,,,Gower_Distance,,0.759916,,,,,,0.0,,Score,Fidelity,0.759916,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,TabDDPM,,,Wasserstein_Distance,,0.019023,,,,,,0.0,,Score,Fidelity,0.019023,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,ForestDiffusion,,,Wasserstein_Distance,,0.011506,,,,,,0.0,,Score,Fidelity,0.011506,Generators/Diffusion GANs/13. Concrete Compressive Strength_diffusion.ipynb
13. Concrete Compressive Strength,CTABGAN,,,JS_Divergence,,0.09550825,,,,,,0.0,,Score,Fidelity,0.09550825,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,WGAN_GP,,,KS_Complement,,0.7443000000000001,,,,,,0.0,,Score,Fidelity,0.7443000000000001,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,CTABGAN,,,KS_Complement,,0.7723,,,,,,0.0,,Score,Fidelity,0.7723,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,WGAN_GP,,,MMD_Multivariate,,0.051293,,,,,,0.0,,Score,Fidelity,0.051293,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,CTABGAN,,,MMD_Multivariate,,0.019092,,,,,,0.0,,Score,Fidelity,0.019092,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,WGAN_GP,,,PCA_Correlation_Diff,,0.701016,,,,,,0.0,,Score,Fidelity,0.701016,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,CTABGAN,,,PCA_Correlation_Diff,,0.605698,,,,,,0.0,,Score,Fidelity,0.605698,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,WGAN_GP,,,PCA_Mean_Error,,26.940413,,,,,,0.0,,Score,Fidelity,26.940413,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,CTABGAN,,,PCA_Mean_Error,,14.438487,,,,,,0.0,,Score,Fidelity,14.438487,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,CTABGAN,,,Cosine_Similarity,,0.001184,,,,,,0.0,,Score,Fidelity,0.001184,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,WGAN_GP,,,Cosine_Similarity,,0.013373,,,,,,0.0,,Score,Fidelity,0.013373,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,WGAN_GP,,,MMD,,0.069911,,,,,,0.0,,Score,Fidelity,0.069911,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,CTABGAN,,,MMD,,0.026633,,,,,,0.0,,Score,Fidelity,0.026633,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,WGAN_GP,,,Gower_Distance,,0.830615,,,,,,0.0,,Score,Fidelity,0.830615,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,CTABGAN,,,Gower_Distance,,0.767293,,,,,,0.0,,Score,Fidelity,0.767293,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,WGAN_GP,,,Wasserstein_Distance,,0.100008,,,,,,0.0,,Score,Fidelity,0.100008,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,CTABGAN,,,Wasserstein_Distance,,0.049142,,,,,,0.0,,Score,Fidelity,0.049142,Generators/Other GANS/13. Concrete Compressive Strength_other GAN.ipynb
13. Concrete Compressive Strength,TVAE,,,JS_Divergence,,0.2023745,,,,,,0.0,,Score,Fidelity,0.2023745,Generators/SDV models/13. Concrete Compressive Strength.ipynb
